index,label,score
0,nominal,-14761
1,nominal,-17778
2,nominal,-16229
3,nominal,-16382
4,nominal,-17037
5,nominal,-16384
6,nominal,-16153
7,nominal,-17367
8,nominal,-17590
9,nominal,-20212
10,nominal,-16197
11,nominal,-17846
12,anomaly,-20029
13,nominal,-17388
14,nominal,-20289
15,nominal,-17269
16,nominal,-14757
17,nominal,-16768
18,nominal,-15218
19,nominal,-17654
20,nominal,-16377
21,nominal,-18398
22,nominal,-17027
23,nominal,-20155
24,nominal,-14632
25,nominal,-14922
26,anomaly,-17874
27,nominal,-17870
28,nominal,-16429
29,nominal,-14294
30,nominal,-14561
31,nominal,-17776
32,nominal,-17836
33,nominal,-20608
34,nominal,-13414
35,nominal,-16532
36,nominal,-17546
37,nominal,-17630
38,nominal,-18835
39,nominal,-16871
40,nominal,-17693
41,anomaly,-25986
42,nominal,-17973
43,nominal,-15658
44,nominal,-16470
45,nominal,-17255
46,nominal,-15321
47,anomaly,-23039
48,nominal,-15859
49,anomaly,-22586
50,nominal,-19774
51,anomaly,-20001
52,nominal,-16779
53,anomaly,-20685
54,nominal,-18714
55,nominal,-16792
56,nominal,-15603
57,nominal,-13232
58,nominal,-19032
59,nominal,-17007
60,nominal,-16989
61,nominal,-17531
62,nominal,-17199
63,nominal,-14847
64,nominal,-17224
65,nominal,-14668
66,nominal,-18575
67,nominal,-17583
68,nominal,-14971
69,nominal,-16476
70,nominal,-17777
71,nominal,-18030
72,nominal,-18938
73,nominal,-17430
74,anomaly,-17433
75,nominal,-18738
76,nominal,-18832
77,nominal,-17419
78,nominal,-16201
79,nominal,-19492
80,nominal,-19502
81,nominal,-14876
82,nominal,-17962
83,nominal,-17022
84,nominal,-19916
85,nominal,-14760
86,anomaly,-18797
87,nominal,-16833
88,nominal,-17046
89,nominal,-16910
90,nominal,-17291
91,nominal,-16741
92,nominal,-16600
93,nominal,-17445
94,nominal,-15967
95,nominal,-16238
96,nominal,-15050
97,nominal,-14482
98,nominal,-13552
99,nominal,-17911
100,anomaly,-24113
101,nominal,-16481
102,nominal,-16995
103,nominal,-13565
104,nominal,-17499
105,nominal,-16433
106,nominal,-18861
107,anomaly,-23369
108,anomaly,-16494
109,nominal,-14795
110,nominal,-18856
111,nominal,-15384
112,nominal,-15012
113,nominal,-17351
114,nominal,-18092
115,nominal,-12366
116,nominal,-17059
117,nominal,-15132
118,nominal,-14129
119,nominal,-16720
120,nominal,-18055
121,nominal,-13264
122,nominal,-19187
123,nominal,-17142
124,nominal,-14920
125,anomaly,-20717
126,nominal,-12305
127,nominal,-16645
128,nominal,-13649
129,nominal,-17438
130,nominal,-19247
131,nominal,-12325
132,nominal,-18484
133,anomaly,-25286
134,nominal,-14716
135,nominal,-18638
136,nominal,-16385
137,nominal,-15924
138,nominal,-17405
139,anomaly,-20521
140,nominal,-15611
141,nominal,-17444
142,nominal,-18112
143,nominal,-17167
144,nominal,-16044
145,nominal,-19154
146,nominal,-15864
147,nominal,-18627
148,nominal,-17786
149,nominal,-16900
150,nominal,-11773
151,nominal,-14623
152,nominal,-19959
153,nominal,-16406
154,nominal,-17538
155,anomaly,-23189
156,nominal,-15924
157,nominal,-15048
158,nominal,-19063
159,anomaly,-23213
160,nominal,-14547
161,nominal,-19198
162,anomaly,-18953
163,nominal,-17733
164,nominal,-19091
165,nominal,-15725
166,nominal,-17233
167,anomaly,-18168
168,nominal,-17148
169,nominal,-19337
170,nominal,-15562
171,nominal,-14074
172,nominal,-17646
173,nominal,-18097
174,nominal,-14303
175,nominal,-15722
176,nominal,-16982
177,nominal,-16277
178,nominal,-14886
179,nominal,-13725
180,nominal,-14681
181,nominal,-13939
182,nominal,-18464
183,anomaly,-14514
184,nominal,-15785
185,nominal,-12964
186,nominal,-18984
187,nominal,-16367
188,nominal,-18520
189,nominal,-19620
190,nominal,-15710
191,nominal,-15022
192,nominal,-14629
193,nominal,-18196
194,nominal,-16653
195,nominal,-16291
196,nominal,-15136
197,nominal,-18423
198,nominal,-18844
199,nominal,-13712
200,nominal,-17392
201,nominal,-19501
202,nominal,-17756
203,nominal,-16940
204,nominal,-16293
205,nominal,-16630
206,anomaly,-17805
207,nominal,-14697
208,nominal,-19662
209,nominal,-18156
210,nominal,-17595
211,nominal,-16319
212,nominal,-17222
213,nominal,-15543
214,nominal,-15026
215,nominal,-17101
216,nominal,-17742
217,nominal,-16828
218,nominal,-15513
219,nominal,-15257
220,nominal,-15438
221,anomaly,-20767
222,nominal,-16924
223,nominal,-20304
224,nominal,-14269
225,nominal,-15556
226,nominal,-16315
227,nominal,-18435
228,nominal,-17645
229,nominal,-16780
230,nominal,-18516
231,nominal,-15191
232,nominal,-19444
233,nominal,-17502
234,nominal,-14616
