index,label,score
0,nominal,-8041
1,nominal,-5865
2,nominal,-5438
3,nominal,-8691
4,nominal,-10901
5,nominal,-5999
6,nominal,-7126
7,nominal,-5161
8,nominal,-6083
9,nominal,-7555
10,nominal,-5202
11,nominal,-7286
12,nominal,-8555
13,nominal,-6748
14,nominal,-5103
15,nominal,-6914
16,nominal,-3500
17,nominal,-5231
18,nominal,-6154
19,nominal,-10886
20,nominal,-6738
21,nominal,-7170
22,nominal,-5587
23,nominal,-7012
24,nominal,-9324
25,nominal,-5455
26,nominal,-6978
27,nominal,-9987
28,nominal,-5824
29,nominal,-6423
30,nominal,-5353
31,nominal,-4741
32,nominal,-7494
33,nominal,-7490
34,nominal,-6691
35,nominal,-5938
36,nominal,-8101
37,nominal,-6516
38,nominal,-7832
39,nominal,-6117
40,nominal,-8799
41,nominal,-6411
42,nominal,-5741
43,nominal,-8171
44,nominal,-6019
45,nominal,-5846
46,nominal,-12746
47,nominal,-5446
48,nominal,-6572
49,nominal,-8730
50,nominal,-5223
51,nominal,-9694
52,nominal,-9429
53,nominal,-6432
54,nominal,-3900
55,nominal,-6721
56,nominal,-6767
57,nominal,-5010
58,nominal,-7019
59,nominal,-5782
60,nominal,-7649
61,nominal,-5051
62,nominal,-7212
63,nominal,-11070
64,nominal,-5743
65,nominal,-5337
66,nominal,-7374
67,nominal,-10409
68,nominal,-9995
69,nominal,-5612
70,nominal,-8325
71,nominal,-8171
72,nominal,-7760
73,nominal,-8639
74,nominal,-5887
75,nominal,-7584
76,nominal,-5410
77,nominal,-7230
78,nominal,-7661
79,nominal,-4260
80,nominal,-4844
81,nominal,-6390
82,nominal,-8867
83,nominal,-4326
84,nominal,-4791
85,nominal,-11492
86,nominal,-5305
87,nominal,-9117
88,nominal,-5778
89,nominal,-8253
90,nominal,-7640
91,nominal,-9424
92,nominal,-5686
93,nominal,-8823
94,nominal,-8542
95,nominal,-10251
96,nominal,-7239
97,nominal,-5136
98,nominal,-5032
99,nominal,-6648
100,nominal,-5512
101,nominal,-6403
102,nominal,-8349
103,nominal,-9763
104,nominal,-6264
105,nominal,-3928
106,nominal,-7190
107,nominal,-7499
108,nominal,-6354
109,nominal,-8731
110,nominal,-11482
111,nominal,-6102
112,nominal,-5001
113,nominal,-6320
114,nominal,-8913
115,nominal,-4649
116,nominal,-10218
117,nominal,-6914
118,nominal,-9249
119,nominal,-9670
120,nominal,-5131
121,nominal,-6968
122,nominal,-9642
123,nominal,-5293
124,nominal,-5696
125,nominal,-5566
126,nominal,-8814
127,nominal,-5147
128,nominal,-8352
129,nominal,-6870
130,nominal,-5916
131,nominal,-4616
132,nominal,-10252
133,nominal,-4851
134,nominal,-8636
135,nominal,-8760
136,nominal,-11060
137,nominal,-6429
138,nominal,-9601
139,nominal,-8833
140,nominal,-6833
141,nominal,-4854
142,nominal,-4349
143,nominal,-4950
144,nominal,-4727
145,nominal,-4684
146,nominal,-8293
147,nominal,-6674
148,nominal,-8741
149,nominal,-4709
150,nominal,-10561
151,nominal,-6889
152,nominal,-5087
153,nominal,-6716
154,nominal,-9829
155,nominal,-5115
156,nominal,-5013
157,nominal,-7726
158,nominal,-12856
159,nominal,-4247
160,nominal,-10342
161,nominal,-5892
162,nominal,-8671
163,nominal,-11676
164,nominal,-6347
165,nominal,-9571
166,nominal,-5983
167,nominal,-6920
168,nominal,-4985
169,nominal,-6015
170,nominal,-6415
171,nominal,-7248
172,nominal,-7134
173,nominal,-6896
174,nominal,-7286
175,nominal,-4874
176,nominal,-9431
177,nominal,-5599
178,nominal,-6287
179,nominal,-8247
180,nominal,-5277
181,nominal,-6835
182,nominal,-5938
183,nominal,-7572
184,nominal,-8603
185,nominal,-5506
186,nominal,-11375
187,nominal,-8753
188,nominal,-4163
189,nominal,-10268
190,nominal,-5677
191,nominal,-4458
192,nominal,-7903
193,nominal,-9206
194,nominal,-6736
195,nominal,-7817
196,nominal,-6806
197,nominal,-6495
198,nominal,-9896
199,nominal,-7143
200,nominal,-6372
201,nominal,-8293
202,nominal,-6346
203,nominal,-6340
204,nominal,-8584
205,nominal,-10553
206,nominal,-11034
207,nominal,-8190
208,nominal,-12897
209,nominal,-4786
210,nominal,-6783
211,nominal,-4885
212,nominal,-5756
213,nominal,-9246
214,nominal,-5724
215,nominal,-5135
216,nominal,-6444
217,nominal,-12168
218,nominal,-4822
219,nominal,-4054
220,nominal,-6592
221,nominal,-5041
222,nominal,-7228
223,nominal,-5559
224,nominal,-6534
225,nominal,-4864
226,nominal,-4514
227,nominal,-6996
228,nominal,-5259
229,nominal,-5499
230,nominal,-4581
231,nominal,-7885
232,nominal,-10227
233,nominal,-8948
234,nominal,-7231
235,nominal,-7147
236,nominal,-5702
237,nominal,-6833
238,nominal,-4642
239,nominal,-7735
240,nominal,-8232
241,nominal,-5696
242,nominal,-6151
243,nominal,-5209
244,nominal,-6645
245,nominal,-4510
246,nominal,-6367
247,nominal,-9191
248,nominal,-8053
249,nominal,-6838
250,nominal,-7101
251,nominal,-8751
252,nominal,-5378
253,nominal,-7578
254,nominal,-7678
255,nominal,-6759
256,nominal,-4051
257,nominal,-7681
258,nominal,-5103
259,nominal,-7588
260,nominal,-7231
261,nominal,-4623
