index,label,score
0,anomaly,-11312
1,anomaly,-8376
2,anomaly,-7813
3,anomaly,-7798
4,anomaly,-8416
5,anomaly,-8286
6,anomaly,-9937
7,anomaly,-7645
8,anomaly,-14814
9,anomaly,-11326
10,anomaly,-8688
11,anomaly,-8679
12,anomaly,-8884
13,anomaly,-9163
14,anomaly,-14809
15,anomaly,-9151
16,anomaly,-10982
17,anomaly,-8452
18,anomaly,-7858
19,anomaly,-7345
20,anomaly,-10768
21,anomaly,-9318
22,anomaly,-10405
23,anomaly,-6603
24,anomaly,-9878
25,anomaly,-7070
26,anomaly,-8913
27,anomaly,-6791
28,anomaly,-8422
29,anomaly,-8113
30,anomaly,-10942
31,anomaly,-9727
32,anomaly,-7947
33,anomaly,-6545
34,anomaly,-9291
35,anomaly,-7804
36,anomaly,-10286
37,anomaly,-8189
38,anomaly,-8469
39,anomaly,-6676
40,anomaly,-10001
41,anomaly,-9378
42,anomaly,-9539
43,anomaly,-7496
44,anomaly,-7582
45,anomaly,-8121
46,anomaly,-7895
47,anomaly,-6873
48,anomaly,-7963
49,anomaly,-9929
50,anomaly,-7828
51,anomaly,-10041
52,anomaly,-8043
53,anomaly,-9108
54,anomaly,-8237
55,anomaly,-7585
56,anomaly,-8966
57,anomaly,-8222
58,anomaly,-9965
59,anomaly,-9587
60,anomaly,-11313
61,anomaly,-10074
62,anomaly,-9188
63,anomaly,-10382
64,anomaly,-9392
65,anomaly,-10496
66,anomaly,-7946
67,anomaly,-9993
68,anomaly,-8804
69,anomaly,-7713
70,anomaly,-7834
71,anomaly,-8355
72,anomaly,-8065
73,anomaly,-10174
74,anomaly,-9791
75,anomaly,-8067
76,anomaly,-7923
77,anomaly,-15077
78,anomaly,-10589
79,anomaly,-9385
80,anomaly,-8288
81,anomaly,-9154
82,anomaly,-14407
83,anomaly,-15530
84,anomaly,-8944
85,anomaly,-11147
86,anomaly,-8933
87,anomaly,-8069
88,anomaly,-10482
89,anomaly,-9196
90,anomaly,-8974
91,anomaly,-11168
92,anomaly,-8141
93,anomaly,-10054
94,anomaly,-7551
95,anomaly,-7104
96,anomaly,-9682
97,anomaly,-9103
98,anomaly,-9400
99,anomaly,-9520
100,anomaly,-8269
101,anomaly,-7077
102,anomaly,-9169
103,anomaly,-8806
104,anomaly,-9189
105,anomaly,-8627
106,anomaly,-14602
107,anomaly,-9518
108,anomaly,-11440
109,anomaly,-10371
110,anomaly,-9190
111,anomaly,-10004
112,anomaly,-8076
113,anomaly,-8717
114,anomaly,-10443
115,anomaly,-7913
116,anomaly,-8731
117,anomaly,-11913
118,anomaly,-9690
119,anomaly,-8381
120,anomaly,-8819
121,anomaly,-9102
122,anomaly,-11251
123,anomaly,-10798
124,anomaly,-8211
125,anomaly,-9145
