index,label,score
0,anomaly,-10241
1,nominal,-11238
2,nominal,-10817
3,nominal,-10231
4,nominal,-11022
5,nominal,-9139
6,nominal,-8957
7,nominal,-11517
8,anomaly,-11989
9,nominal,-11194
10,nominal,-10554
11,nominal,-11774
12,nominal,-10973
13,nominal,-11443
14,nominal,-11797
15,nominal,-11348
16,nominal,-11073
17,nominal,-9800
18,anomaly,-15779
19,nominal,-9910
20,nominal,-8101
21,nominal,-12102
22,nominal,-12387
23,nominal,-11935
24,nominal,-10409
25,nominal,-10526
26,nominal,-9593
27,nominal,-11469
28,nominal,-11248
29,nominal,-8691
30,nominal,-9343
31,nominal,-11372
32,nominal,-10050
33,nominal,-13343
34,nominal,-10166
35,nominal,-9751
36,nominal,-10538
37,anomaly,-13348
38,nominal,-11461
39,nominal,-11314
40,nominal,-11354
41,nominal,-11228
42,nominal,-11795
43,nominal,-9976
44,nominal,-9606
45,nominal,-10420
46,nominal,-9872
47,nominal,-12562
48,nominal,-11174
49,nominal,-10265
50,nominal,-10195
51,nominal,-11241
52,nominal,-11129
53,nominal,-10288
54,nominal,-11328
55,nominal,-12025
56,nominal,-9046
57,nominal,-11335
58,nominal,-11131
59,nominal,-12308
60,nominal,-11464
61,nominal,-10630
62,nominal,-12424
63,nominal,-10050
64,nominal,-11527
65,nominal,-9572
66,nominal,-11526
67,nominal,-11063
68,anomaly,-13067
69,nominal,-9606
70,nominal,-11192
71,nominal,-11570
72,nominal,-10742
73,nominal,-11492
74,nominal,-11739
75,nominal,-10666
76,nominal,-10864
77,nominal,-10417
78,nominal,-11206
79,anomaly,-11684
80,anomaly,-15387
81,nominal,-10364
82,nominal,-11074
83,nominal,-10708
84,anomaly,-12825
85,nominal,-10343
86,nominal,-12366
87,nominal,-10582
88,nominal,-10926
89,nominal,-11155
90,nominal,-10985
91,nominal,-11579
92,nominal,-9885
93,nominal,-9876
94,anomaly,-13568
95,anomaly,-11224
96,nominal,-9780
97,nominal,-10380
98,nominal,-8146
99,nominal,-11357
100,nominal,-12035
101,nominal,-13157
102,nominal,-11066
103,nominal,-9702
104,nominal,-10942
105,nominal,-11279
106,nominal,-11931
107,nominal,-13225
108,nominal,-10948
109,nominal,-10019
110,nominal,-11470
111,nominal,-11051
112,nominal,-10138
113,nominal,-10582
114,nominal,-11803
115,nominal,-9621
116,nominal,-10131
117,nominal,-9530
118,nominal,-10839
119,nominal,-9366
