index,label,score
0,nominal,20744
1,nominal,20571
2,nominal,17651
3,nominal,21548
4,nominal,21678
5,nominal,20825
6,anomaly,20901
7,nominal,21658
8,nominal,20363
9,nominal,21635
10,nominal,21267
11,nominal,19238
12,nominal,21305
13,anomaly,21167
14,nominal,19878
15,nominal,21079
16,nominal,19251
17,nominal,19923
18,nominal,21254
19,nominal,20665
20,nominal,17874
21,nominal,20109
22,nominal,20367
23,nominal,20157
24,nominal,20279
25,nominal,19212
26,nominal,21891
27,nominal,19944
28,nominal,20316
29,nominal,19910
30,nominal,18957
31,nominal,21529
32,nominal,22071
33,nominal,21634
34,nominal,20467
35,nominal,19406
36,anomaly,21201
37,nominal,19477
38,anomaly,21053
39,nominal,19747
40,nominal,21536
41,nominal,21664
42,anomaly,18310
43,nominal,19903
44,nominal,20486
45,nominal,20935
46,nominal,21861
47,nominal,21362
48,nominal,19751
49,nominal,19215
50,nominal,20861
51,nominal,19402
52,anomaly,19372
53,nominal,20967
54,nominal,21036
55,nominal,20426
56,nominal,21532
57,nominal,20083
58,nominal,19290
59,nominal,20763
60,nominal,21270
61,nominal,19499
62,nominal,21191
63,nominal,22765
64,nominal,20134
65,nominal,19984
66,nominal,19395
67,nominal,20737
68,nominal,21374
69,anomaly,20923
70,nominal,20278
71,nominal,20892
72,nominal,20711
73,nominal,20837
74,nominal,18774
75,nominal,17792
76,nominal,21756
77,anomaly,19605
78,anomaly,21729
79,nominal,19736
80,nominal,18987
81,nominal,20844
82,nominal,20783
83,anomaly,20883
84,nominal,21270
85,nominal,17844
86,nominal,20979
87,anomaly,18558
88,nominal,21377
89,nominal,18597
90,nominal,19640
91,nominal,18205
92,nominal,20784
93,nominal,19024
94,nominal,20891
95,nominal,20678
96,nominal,20144
97,nominal,20809
98,nominal,19661
99,nominal,21124
100,nominal,20550
101,nominal,19451
102,nominal,21527
103,anomaly,18455
104,nominal,20720
105,nominal,21218
106,anomaly,20449
107,nominal,19233
108,nominal,20956
109,nominal,21716
110,nominal,20498
111,nominal,20047
112,nominal,21061
113,nominal,20448
114,nominal,18236
115,anomaly,21186
116,nominal,22133
117,nominal,21047
118,nominal,21181
119,nominal,21606
120,nominal,20982
121,nominal,20456
122,nominal,20215
123,nominal,21165
124,nominal,19601
125,nominal,21346
126,nominal,21313
127,nominal,20694
128,nominal,20415
129,nominal,22153
130,nominal,20737
131,nominal,20352
132,nominal,18860
133,nominal,21416
134,nominal,19691
135,anomaly,19639
136,nominal,18887
137,nominal,21315
138,nominal,20602
139,nominal,18315
140,nominal,21702
141,anomaly,21094
142,nominal,20513
143,nominal,21177
144,nominal,21298
145,nominal,22245
