index,label,score
0,nominal,-14627
1,nominal,-15706
2,nominal,-16059
3,nominal,-15757
4,nominal,-17124
5,nominal,-16668
6,nominal,-14354
7,nominal,-14578
8,nominal,-15818
9,nominal,-15647
10,nominal,-18160
11,nominal,-16971
12,nominal,-16661
13,nominal,-17513
14,nominal,-16896
15,nominal,-18633
16,nominal,-19253
17,nominal,-17713
18,nominal,-15816
19,nominal,-18448
20,nominal,-19255
21,nominal,-15205
22,nominal,-14889
23,nominal,-17391
24,nominal,-17682
25,nominal,-13650
26,nominal,-15419
27,nominal,-15644
28,nominal,-20513
29,nominal,-17364
30,nominal,-14373
31,nominal,-16851
32,nominal,-17752
33,nominal,-15321
34,nominal,-19326
35,nominal,-17802
36,nominal,-18439
37,nominal,-17443
38,nominal,-14987
39,nominal,-14341
40,nominal,-19274
41,nominal,-15121
42,nominal,-17061
43,nominal,-18465
44,nominal,-16759
45,nominal,-14840
46,nominal,-15886
47,nominal,-17523
48,nominal,-18228
49,nominal,-16757
50,nominal,-18297
51,nominal,-16502
52,nominal,-17493
53,nominal,-18116
54,nominal,-15797
55,nominal,-13102
56,nominal,-18501
57,nominal,-16594
58,nominal,-18399
59,nominal,-16568
60,nominal,-13559
61,nominal,-15471
62,nominal,-15780
63,nominal,-15415
64,nominal,-16273
65,nominal,-16734
66,nominal,-14519
67,nominal,-13721
68,nominal,-15305
69,nominal,-15643
70,nominal,-17623
71,nominal,-18221
72,nominal,-17472
73,nominal,-14664
74,nominal,-16385
75,nominal,-16497
76,nominal,-16461
77,nominal,-18653
78,nominal,-17472
79,nominal,-16311
80,nominal,-13056
81,nominal,-14670
82,nominal,-17799
83,nominal,-16039
84,nominal,-18230
85,nominal,-15940
86,nominal,-15675
87,nominal,-15522
88,nominal,-15844
89,nominal,-18249
90,nominal,-15712
91,nominal,-14943
92,nominal,-15574
93,nominal,-16633
94,nominal,-16701
95,nominal,-15989
96,nominal,-15447
97,nominal,-16297
98,nominal,-17762
99,nominal,-18405
100,nominal,-16870
101,nominal,-16725
102,nominal,-16717
103,nominal,-17964
104,nominal,-16539
105,nominal,-14811
106,nominal,-17706
107,nominal,-14351
108,nominal,-13918
109,nominal,-17324
110,nominal,-15960
111,nominal,-15560
112,nominal,-18595
113,nominal,-16467
114,nominal,-16615
115,nominal,-18481
116,nominal,-15997
117,nominal,-18629
118,nominal,-18261
119,nominal,-15332
120,nominal,-16497
121,nominal,-15600
122,nominal,-18300
123,nominal,-15740
124,nominal,-18437
125,nominal,-16623
126,nominal,-17040
127,nominal,-17230
128,nominal,-17973
129,nominal,-14639
130,nominal,-16400
131,nominal,-18830
132,nominal,-16033
133,nominal,-12881
134,nominal,-18357
135,nominal,-17148
136,nominal,-17081
137,nominal,-16293
138,nominal,-16252
139,nominal,-14224
140,nominal,-15559
141,nominal,-20064
142,nominal,-14829
143,nominal,-17004
144,nominal,-14311
145,nominal,-15992
146,nominal,-15046
147,nominal,-16929
148,nominal,-16211
149,nominal,-16582
150,nominal,-18894
151,nominal,-19091
152,nominal,-15435
153,nominal,-18004
154,nominal,-16171
155,nominal,-16709
156,nominal,-16597
157,nominal,-15599
158,nominal,-18890
159,nominal,-20316
160,nominal,-14587
161,nominal,-14626
162,nominal,-15544
163,nominal,-15369
164,nominal,-16210
165,nominal,-14981
166,nominal,-16475
167,nominal,-16277
168,nominal,-16682
169,nominal,-16761
170,nominal,-17101
171,nominal,-12732
172,nominal,-16148
173,nominal,-16898
174,nominal,-15146
175,nominal,-15840
176,nominal,-15632
177,nominal,-16081
178,nominal,-20192
179,nominal,-18022
180,nominal,-19584
181,nominal,-16335
182,nominal,-16487
183,nominal,-16235
184,nominal,-14433
185,nominal,-19067
186,nominal,-19510
187,nominal,-16814
188,nominal,-12901
189,nominal,-18771
