index,label,score
0,nominal,-10306
1,nominal,-14053
2,nominal,-13058
3,nominal,-12154
4,nominal,-11573
5,nominal,-16177
6,nominal,-13097
7,nominal,-10597
8,nominal,-11151
9,nominal,-13878
10,nominal,-11708
11,anomaly,-15242
12,nominal,-11931
13,nominal,-11014
14,nominal,-11575
15,nominal,-11650
16,nominal,-14002
17,nominal,-13464
18,nominal,-10731
19,nominal,-18899
20,nominal,-10608
21,nominal,-11853
22,nominal,-11211
23,nominal,-12349
24,nominal,-10476
25,nominal,-13687
26,nominal,-11558
27,nominal,-15817
28,nominal,-10847
29,nominal,-11265
30,nominal,-10626
31,nominal,-12089
32,nominal,-11525
33,anomaly,-15376
34,nominal,-10922
35,nominal,-11290
36,nominal,-11141
37,nominal,-10751
38,nominal,-13772
39,nominal,-12425
40,nominal,-11313
41,nominal,-12435
42,nominal,-11581
43,nominal,-11173
44,nominal,-14404
45,nominal,-18345
46,nominal,-12528
47,nominal,-13644
48,nominal,-13909
49,anomaly,-14598
50,nominal,-16257
51,nominal,-10747
52,nominal,-13903
53,nominal,-12123
54,nominal,-21188
55,nominal,-16047
56,nominal,-13519
57,nominal,-12498
58,nominal,-11579
59,nominal,-11493
60,nominal,-11405
61,nominal,-12173
62,nominal,-17822
63,nominal,-13130
64,nominal,-11499
65,nominal,-11738
66,nominal,-16737
67,anomaly,-15939
68,nominal,-11012
69,nominal,-11132
70,nominal,-10420
71,nominal,-14560
72,nominal,-13703
73,nominal,-11121
74,nominal,-11437
75,nominal,-11000
76,nominal,-12758
77,anomaly,-15606
78,nominal,-11238
79,nominal,-12096
80,nominal,-10623
81,nominal,-11415
82,nominal,-15035
83,nominal,-10594
84,nominal,-11879
85,nominal,-16974
86,nominal,-16033
87,nominal,-18339
88,nominal,-11136
89,nominal,-12168
90,nominal,-11256
91,nominal,-17281
92,nominal,-10799
93,nominal,-10843
94,nominal,-10970
95,nominal,-11340
96,nominal,-11558
97,nominal,-10770
98,nominal,-11553
99,nominal,-13310
100,nominal,-11036
101,nominal,-13285
102,anomaly,-24919
103,nominal,-11812
104,nominal,-10715
105,nominal,-13980
106,nominal,-12098
107,nominal,-11770
108,nominal,-11214
109,nominal,-14323
110,nominal,-11647
111,nominal,-16174
112,nominal,-12968
113,nominal,-13432
114,nominal,-12953
115,anomaly,-16042
116,nominal,-10966
117,nominal,-10951
118,nominal,-14941
119,nominal,-11293
120,nominal,-12346
121,nominal,-11552
122,nominal,-18896
123,nominal,-12847
124,nominal,-15863
125,nominal,-13522
126,nominal,-11842
127,nominal,-12294
128,nominal,-15108
129,nominal,-17625
130,nominal,-11456
131,nominal,-13062
132,nominal,-11264
133,nominal,-15256
134,nominal,-11291
135,nominal,-13254
136,nominal,-12747
137,nominal,-16828
138,nominal,-13326
139,nominal,-17662
140,nominal,-13167
141,nominal,-11452
142,nominal,-11723
143,nominal,-11046
144,nominal,-12452
145,nominal,-10706
146,nominal,-11752
147,nominal,-10531
148,nominal,-11607
149,nominal,-12965
150,nominal,-11239
151,nominal,-11650
152,nominal,-17924
153,nominal,-16525
154,nominal,-11824
155,nominal,-18366
156,nominal,-19290
157,nominal,-15937
158,nominal,-11267
159,nominal,-18193
160,nominal,-12006
161,nominal,-12415
162,nominal,-10898
163,nominal,-12452
164,nominal,-15487
165,nominal,-11943
166,nominal,-19323
167,nominal,-12368
168,nominal,-12312
169,nominal,-17010
170,nominal,-19169
171,nominal,-11583
172,nominal,-10613
173,nominal,-13638
174,nominal,-17740
175,anomaly,-35138
176,nominal,-11092
177,nominal,-12915
178,nominal,-11082
179,nominal,-16036
180,nominal,-11932
181,nominal,-12114
182,nominal,-16110
183,nominal,-15105
184,nominal,-14153
185,nominal,-12418
186,nominal,-10664
187,anomaly,-15529
188,nominal,-14966
189,nominal,-12477
190,nominal,-12236
191,nominal,-11577
