index,label,score
0,nominal,-18660
1,nominal,-19068
2,nominal,-16539
3,nominal,-18532
4,nominal,-18886
5,nominal,-16118
6,nominal,-16987
7,nominal,-20113
8,nominal,-17585
9,nominal,-21700
10,nominal,-21928
11,nominal,-14811
12,nominal,-19281
13,nominal,-19021
14,nominal,-15925
15,nominal,-17572
16,nominal,-14973
17,nominal,-17232
18,nominal,-17346
19,nominal,-16917
20,nominal,-14458
21,nominal,-17184
22,nominal,-17036
23,nominal,-18276
24,nominal,-17486
25,nominal,-16752
26,nominal,-18495
27,nominal,-16985
28,nominal,-18425
29,nominal,-16630
30,nominal,-17931
31,nominal,-20369
32,nominal,-21025
33,nominal,-18172
34,nominal,-18533
35,nominal,-16350
36,nominal,-20278
37,nominal,-18040
38,nominal,-19003
39,nominal,-19243
40,nominal,-18292
41,nominal,-17702
42,nominal,-15743
43,nominal,-16951
44,nominal,-17124
45,nominal,-17645
46,nominal,-18562
47,nominal,-20007
48,nominal,-16739
49,nominal,-16926
50,nominal,-17809
51,nominal,-17155
52,nominal,-16469
53,nominal,-17504
54,anomaly,-22844
55,anomaly,-19456
56,nominal,-20277
57,nominal,-17826
58,anomaly,-18254
59,nominal,-17512
60,nominal,-19321
61,nominal,-17006
62,nominal,-19357
63,nominal,-20828
64,nominal,-17148
65,nominal,-16668
66,nominal,-16804
67,nominal,-18145
68,nominal,-18773
69,nominal,-19045
70,nominal,-18537
71,nominal,-19612
72,nominal,-18539
73,nominal,-18038
74,nominal,-17883
75,anomaly,-22008
76,nominal,-19083
77,nominal,-16923
78,nominal,-19778
79,nominal,-17792
80,nominal,-16202
81,nominal,-17402
82,nominal,-17659
83,nominal,-18537
84,nominal,-18377
85,nominal,-18270
86,nominal,-17381
87,nominal,-15530
88,nominal,-19827
89,nominal,-16390
90,nominal,-16660
91,nominal,-17092
92,nominal,-18157
93,nominal,-16058
94,nominal,-17847
95,nominal,-17553
96,nominal,-19171
97,nominal,-17496
98,nominal,-16751
99,nominal,-19190
100,nominal,-18853
101,anomaly,-24996
102,nominal,-17350
103,nominal,-16037
104,nominal,-19204
105,nominal,-19006
106,nominal,-17244
107,nominal,-16632
108,nominal,-16834
109,nominal,-18794
110,nominal,-16302
111,nominal,-16945
112,nominal,-18093
113,anomaly,-18639
114,anomaly,-19743
115,nominal,-20120
116,nominal,-20518
117,nominal,-19731
118,nominal,-17827
119,nominal,-19283
120,nominal,-18170
121,nominal,-17041
122,nominal,-18999
123,nominal,-17560
124,nominal,-18528
125,nominal,-18838
126,anomaly,-20583
127,nominal,-18717
128,nominal,-18003
129,nominal,-19609
