index,label,score
0,nominal,9575
1,nominal,9980
2,anomaly,7943
3,nominal,9739
4,nominal,9578
5,nominal,9516
6,nominal,10783
7,nominal,9563
8,nominal,11057
9,nominal,10525
10,nominal,10351
11,nominal,11484
12,nominal,9439
13,nominal,10423
14,nominal,10621
15,nominal,9909
16,nominal,10317
17,nominal,9660
18,nominal,10888
19,nominal,9490
20,nominal,9186
21,nominal,11182
22,nominal,10165
23,nominal,10383
24,nominal,9094
25,nominal,9223
26,nominal,9285
27,nominal,9635
28,nominal,10657
29,nominal,10000
30,nominal,9611
31,nominal,10720
32,nominal,10047
33,nominal,10569
34,nominal,10186
35,nominal,9629
36,nominal,10389
37,nominal,11203
38,anomaly,10120
39,nominal,10665
40,nominal,10829
41,nominal,9767
42,nominal,11223
43,nominal,10358
44,nominal,11251
45,nominal,9749
46,nominal,8982
47,nominal,9924
48,nominal,10522
49,nominal,10105
50,anomaly,9068
51,nominal,9205
52,nominal,10983
53,nominal,8944
54,nominal,10489
55,nominal,10581
56,nominal,9374
57,nominal,9627
58,nominal,10162
59,nominal,10554
60,nominal,11456
61,nominal,9816
62,nominal,10916
63,anomaly,7487
64,nominal,9488
65,nominal,9964
66,nominal,10428
67,anomaly,9647
68,nominal,11557
69,nominal,9725
70,nominal,10444
71,nominal,11309
72,anomaly,9932
73,nominal,10757
74,nominal,9816
75,nominal,9960
76,nominal,9276
77,nominal,8887
78,nominal,9830
79,nominal,11434
80,nominal,10407
81,nominal,8614
82,nominal,10018
83,anomaly,7738
84,nominal,10763
85,nominal,10080
86,nominal,10535
87,nominal,10715
88,nominal,9016
89,anomaly,10478
90,nominal,10066
91,nominal,11537
92,nominal,10946
93,anomaly,9684
94,nominal,11471
95,nominal,9973
96,nominal,9249
97,nominal,10209
98,nominal,10432
99,nominal,10823
100,nominal,9197
101,nominal,10131
102,nominal,10504
103,nominal,8796
104,anomaly,9210
105,nominal,11161
106,nominal,10964
107,nominal,9433
108,nominal,10235
109,nominal,10682
110,nominal,11073
111,nominal,10970
112,nominal,9010
113,nominal,10483
114,nominal,11060
115,nominal,9861
116,nominal,10304
117,nominal,9586
118,nominal,9992
119,nominal,9673
120,nominal,11242
121,nominal,10054
122,nominal,10000
123,nominal,9406
124,nominal,9787
125,nominal,9052
126,nominal,9643
127,nominal,11073
128,nominal,9848
129,anomaly,8689
130,nominal,10856
131,nominal,9319
132,nominal,10778
133,nominal,9346
134,nominal,9811
135,nominal,11444
136,nominal,9623
137,nominal,11030
138,nominal,9886
139,nominal,10027
140,nominal,10566
141,nominal,9855
142,nominal,11091
143,nominal,9548
144,nominal,10773
145,nominal,12078
146,nominal,10137
147,anomaly,9527
148,nominal,10454
149,nominal,10275
150,nominal,9356
151,nominal,9239
152,anomaly,11053
153,nominal,11431
154,nominal,9287
155,nominal,10570
156,nominal,9215
157,nominal,9745
158,nominal,10352
159,nominal,9636
160,nominal,9455
161,nominal,9719
162,nominal,10329
163,nominal,9965
164,anomaly,9482
165,nominal,9196
166,nominal,8809
167,nominal,9971
168,anomaly,8782
169,nominal,9595
170,nominal,10659
171,nominal,9366
172,nominal,10121
173,nominal,11581
174,nominal,10766
175,nominal,9131
176,nominal,10530
177,nominal,10398
178,nominal,9595
179,nominal,10127
180,nominal,10550
181,nominal,8922
182,anomaly,8412
183,nominal,9418
184,nominal,10563
185,nominal,10357
186,nominal,10518
187,nominal,9415
188,nominal,10386
189,nominal,10205
190,nominal,11022
191,nominal,9750
192,nominal,9885
193,nominal,9432
194,nominal,10140
195,nominal,10763
196,nominal,10186
197,anomaly,8568
198,nominal,9459
199,nominal,9658
200,nominal,10278
201,nominal,10465
202,nominal,9439
203,anomaly,8014
204,nominal,8903
205,nominal,10913
206,nominal,8983
207,nominal,11424
208,nominal,9811
209,anomaly,8644
210,nominal,11076
211,nominal,9638
212,anomaly,9796
213,anomaly,8716
214,nominal,9138
215,nominal,10868
216,nominal,10315
217,nominal,10038
218,nominal,9822
219,nominal,9272
220,nominal,9650
221,nominal,10927
222,nominal,10252
223,nominal,10934
224,nominal,9219
225,nominal,10752
226,nominal,9590
227,nominal,10128
228,nominal,10231
229,nominal,11081
230,nominal,10092
231,nominal,8987
232,nominal,9842
233,nominal,9329
234,nominal,10116
235,nominal,9754
236,nominal,10296
237,nominal,10530
238,anomaly,9748
239,nominal,9188
240,nominal,9990
241,nominal,10190
242,anomaly,8575
243,nominal,10008
244,nominal,9643
245,nominal,10520
246,anomaly,9098
247,nominal,10272
248,nominal,9449
249,nominal,8778
250,nominal,10757
251,nominal,10216
252,nominal,10645
253,anomaly,10151
254,nominal,11141
255,nominal,9827
256,nominal,9394
257,nominal,10061
258,nominal,10202
259,nominal,10870
260,nominal,10219
261,nominal,9816
262,nominal,9443
263,nominal,10126
264,nominal,8868
265,nominal,10929
266,nominal,11067
267,nominal,10302
268,nominal,9725
269,anomaly,9833
270,anomaly,9093
271,nominal,9184
272,nominal,10572
273,nominal,10564
274,nominal,10429
275,nominal,10044
276,nominal,10283
277,nominal,9612
278,nominal,10251
279,nominal,10727
280,nominal,9717
281,nominal,9942
282,nominal,9911
283,nominal,10032
284,nominal,10298
285,nominal,10102
286,nominal,10459
287,nominal,10264
288,nominal,10279
289,nominal,10226
290,nominal,11426
291,nominal,10392
292,nominal,10648
293,anomaly,9114
294,nominal,10239
295,anomaly,8746
296,nominal,10146
297,nominal,11256
298,nominal,10363
299,nominal,10887
300,nominal,9322
301,nominal,9659
302,nominal,9989
303,nominal,9765
304,nominal,11106
305,nominal,11410
306,nominal,9907
307,nominal,10482
308,nominal,10046
309,nominal,10227
310,nominal,9834
311,nominal,9788
312,nominal,10478
313,anomaly,10005
314,anomaly,9401
315,nominal,11233
316,anomaly,9077
317,anomaly,8480
318,nominal,9070
319,anomaly,9329
320,nominal,10229
321,nominal,9416
322,anomaly,10134
323,nominal,9483
324,nominal,10601
325,nominal,10227
326,nominal,10698
327,nominal,10944
328,nominal,10098
329,nominal,9356
330,nominal,9702
331,nominal,9820
332,nominal,9445
333,nominal,10270
334,nominal,10241
335,nominal,10879
336,nominal,10372
337,nominal,9689
338,nominal,10026
339,nominal,11106
340,nominal,10016
341,nominal,9783
342,nominal,9311
343,nominal,9656
344,nominal,11229
345,nominal,9518
346,nominal,9443
347,nominal,10342
348,nominal,9255
