index,label,score
0,anomaly,-11274
1,anomaly,-11255
2,anomaly,-11098
3,anomaly,-10506
4,anomaly,-11678
5,anomaly,-12114
6,anomaly,-12857
7,anomaly,-12274
8,anomaly,-19615
9,anomaly,-15145
10,anomaly,-12890
11,anomaly,-12274
12,anomaly,-11121
13,anomaly,-13452
14,anomaly,-15408
15,anomaly,-11623
16,anomaly,-14905
17,anomaly,-12176
18,anomaly,-12835
19,anomaly,-12576
20,anomaly,-17817
21,anomaly,-14073
22,anomaly,-11881
23,anomaly,-9135
24,anomaly,-15511
25,anomaly,-12370
26,anomaly,-11334
27,anomaly,-10402
28,anomaly,-11011
29,anomaly,-11609
30,anomaly,-14844
31,anomaly,-12079
32,anomaly,-11472
33,anomaly,-10887
34,anomaly,-9346
35,anomaly,-11341
36,anomaly,-13984
37,anomaly,-12632
38,anomaly,-10202
39,anomaly,-8843
40,anomaly,-13743
41,anomaly,-13221
42,anomaly,-13346
43,anomaly,-9918
44,anomaly,-10039
45,anomaly,-14238
46,anomaly,-11931
47,anomaly,-11529
48,anomaly,-13014
49,anomaly,-13347
50,anomaly,-11263
51,anomaly,-15848
52,anomaly,-10578
53,anomaly,-13191
54,anomaly,-11095
55,anomaly,-10935
56,anomaly,-11511
57,anomaly,-11845
58,anomaly,-13382
59,anomaly,-11661
60,anomaly,-10809
61,anomaly,-17511
62,anomaly,-10719
63,anomaly,-13403
64,anomaly,-14056
65,anomaly,-14333
66,anomaly,-11022
67,anomaly,-12601
68,anomaly,-12078
69,anomaly,-10764
70,anomaly,-11852
71,anomaly,-10037
72,anomaly,-11040
73,anomaly,-13663
74,anomaly,-13568
75,anomaly,-12567
76,anomaly,-13101
77,anomaly,-18235
78,anomaly,-13959
79,anomaly,-13911
80,anomaly,-15865
81,anomaly,-14166
82,anomaly,-18369
83,anomaly,-18448
84,anomaly,-11961
85,anomaly,-9143
86,anomaly,-12990
87,anomaly,-12440
88,anomaly,-13084
89,anomaly,-12592
90,anomaly,-12965
91,anomaly,-15563
92,anomaly,-11993
93,anomaly,-12846
94,anomaly,-9599
95,anomaly,-9977
96,anomaly,-12771
97,anomaly,-10960
98,anomaly,-11849
