index,label,score
0,nominal,-26458
1,nominal,-25040
2,nominal,-25127
3,nominal,-24770
4,nominal,-23548
5,nominal,-24259
6,nominal,-22894
7,nominal,-25978
8,nominal,-15514
9,nominal,-15514
10,nominal,-15514
11,nominal,-15514
12,nominal,-23401
13,nominal,-23474
14,nominal,-24774
15,nominal,-24806
16,nominal,-25971
17,nominal,-25012
18,nominal,-21734
19,nominal,-22404
20,nominal,-24308
21,nominal,-26917
22,nominal,-25439
23,nominal,-21916
24,nominal,-25197
25,nominal,-24511
26,nominal,-24825
27,nominal,-21688
28,nominal,-26986
29,nominal,-21367
30,nominal,-25605
31,nominal,-18699
32,nominal,-20344
33,nominal,-26102
34,nominal,-20142
35,nominal,-13428
36,nominal,-18081
37,nominal,-15079
38,nominal,-15077
39,nominal,-15079
40,nominal,-12337
41,nominal,-15077
42,nominal,-19527
43,nominal,-17990
44,nominal,-19716
45,nominal,-13894
46,nominal,-18367
47,nominal,-18242
48,nominal,-18248
49,nominal,-13311
50,nominal,-20762
51,nominal,-19233
52,nominal,-16471
53,nominal,-16471
54,nominal,-16471
55,nominal,-18138
56,nominal,-19958
57,nominal,-15869
58,nominal,-15869
59,nominal,-15869
60,nominal,-15779
61,nominal,-15779
62,nominal,-15779
63,nominal,-15779
64,nominal,-15779
65,nominal,-15779
66,nominal,-19992
67,nominal,-17279
68,nominal,-17278
69,nominal,-15723
70,nominal,-15722
71,nominal,-15723
72,nominal,-14001
73,nominal,-15722
74,nominal,-16037
75,nominal,-16037
76,nominal,-16037
77,nominal,-19424
78,nominal,-15208
79,nominal,-15208
80,nominal,-15208
81,nominal,-15354
82,nominal,-15208
83,nominal,-16917
84,nominal,-20466
85,nominal,-15208
86,nominal,-15208
87,nominal,-15354
88,nominal,-15354
89,nominal,-14139
90,nominal,-16616
91,nominal,-16530
92,nominal,-16882
93,nominal,-16530
94,nominal,-16530
95,nominal,-16616
96,nominal,-20156
97,nominal,-18118
98,nominal,-17021
99,nominal,-14134
100,nominal,-17021
101,nominal,-20115
102,nominal,-18112
103,nominal,-17666
104,nominal,-17666
105,nominal,-17142
106,nominal,-17142
107,nominal,-20285
108,nominal,-16907
109,nominal,-16907
110,nominal,-19234
111,nominal,-15827
112,nominal,-17817
113,nominal,-17948
114,nominal,-15827
115,nominal,-16232
116,nominal,-12757
117,nominal,-15827
118,nominal,-15827
119,nominal,-15815
120,nominal,-15815
121,nominal,-15815
122,nominal,-19623
123,nominal,-15718
124,nominal,-15815
125,nominal,-15809
126,nominal,-15718
127,nominal,-17669
128,nominal,-15809
129,nominal,-17888
130,nominal,-12450
131,nominal,-20611
132,nominal,-19361
133,nominal,-19606
134,nominal,-18932
135,nominal,-13347
136,nominal,-12361
137,nominal,-12361
138,nominal,-17624
139,nominal,-12361
140,nominal,-20877
141,nominal,-20605
142,nominal,-18280
