index,label,score
0,nominal,-18412
1,nominal,-19726
2,nominal,-17358
3,nominal,-18280
4,nominal,-18311
5,nominal,-16426
6,nominal,-17258
7,nominal,-19812
8,nominal,-18496
9,nominal,-15337
10,nominal,-17019
11,nominal,-17030
12,nominal,-17890
13,nominal,-19840
14,nominal,-15327
15,nominal,-17520
16,nominal,-14405
17,nominal,-19976
18,nominal,-19493
19,nominal,-21393
20,nominal,-16914
21,nominal,-17435
22,nominal,-22206
23,nominal,-16400
24,nominal,-18902
25,nominal,-18679
26,nominal,-18370
27,nominal,-15617
28,nominal,-18190
29,nominal,-14904
30,nominal,-16838
31,nominal,-19521
32,nominal,-19239
33,nominal,-16504
34,nominal,-16437
35,nominal,-18619
36,nominal,-18487
37,nominal,-18016
38,nominal,-21039
39,nominal,-19171
40,nominal,-19753
41,nominal,-16994
42,nominal,-17356
43,nominal,-17637
44,nominal,-14851
45,nominal,-16347
46,nominal,-20371
47,nominal,-19073
48,nominal,-20429
49,nominal,-17280
50,nominal,-17333
51,nominal,-18082
52,nominal,-17675
53,nominal,-17712
54,nominal,-21038
55,nominal,-18801
56,nominal,-18026
57,nominal,-19289
58,nominal,-16872
59,nominal,-17958
60,nominal,-17552
61,nominal,-16139
62,nominal,-18568
63,nominal,-17887
64,nominal,-18127
65,nominal,-20350
66,nominal,-18037
67,nominal,-13753
68,nominal,-18410
69,nominal,-19244
70,nominal,-16421
71,nominal,-17161
72,nominal,-16823
73,nominal,-16218
74,nominal,-18878
75,nominal,-16669
76,nominal,-17470
77,nominal,-18887
78,nominal,-16742
79,nominal,-14714
80,nominal,-19017
81,nominal,-15797
82,nominal,-17215
83,nominal,-17159
84,nominal,-18386
85,nominal,-17450
86,nominal,-18284
87,nominal,-19428
88,nominal,-17387
89,nominal,-15523
90,nominal,-19732
91,nominal,-18256
92,nominal,-17370
93,nominal,-17823
94,nominal,-17837
95,nominal,-17180
96,nominal,-16779
97,nominal,-20720
98,nominal,-17387
99,nominal,-17498
100,nominal,-18286
101,nominal,-19254
102,nominal,-19110
103,nominal,-17708
104,nominal,-18239
105,nominal,-19338
106,nominal,-20112
107,nominal,-18365
108,nominal,-18912
109,nominal,-19599
110,nominal,-16231
111,nominal,-19604
112,nominal,-14131
113,nominal,-19981
114,nominal,-19780
115,nominal,-18265
116,nominal,-19180
117,nominal,-17847
118,nominal,-17322
119,nominal,-19393
120,nominal,-16896
121,nominal,-16358
122,nominal,-19013
123,nominal,-17230
124,nominal,-19319
125,nominal,-16704
126,nominal,-18685
127,nominal,-18618
128,nominal,-18162
129,nominal,-15365
130,nominal,-21407
131,nominal,-17268
132,nominal,-15594
133,nominal,-17130
134,nominal,-16727
135,nominal,-16889
136,nominal,-17272
137,nominal,-18411
138,nominal,-21494
139,nominal,-19018
140,nominal,-17099
141,nominal,-17564
142,nominal,-17020
143,nominal,-18483
144,nominal,-19912
145,nominal,-17088
146,nominal,-16986
147,nominal,-16527
148,nominal,-18557
149,nominal,-18554
150,nominal,-17442
151,nominal,-18754
152,nominal,-19618
153,nominal,-18752
154,nominal,-17992
155,nominal,-19760
156,nominal,-19822
157,nominal,-18996
158,nominal,-16388
159,nominal,-18778
160,nominal,-17701
161,nominal,-19363
162,nominal,-16984
163,nominal,-17206
164,nominal,-18660
165,nominal,-17465
166,nominal,-19862
167,nominal,-17970
168,nominal,-20457
169,nominal,-16892
170,nominal,-19888
171,nominal,-18803
172,nominal,-17672
173,nominal,-18577
174,nominal,-15346
175,nominal,-15336
176,nominal,-16440
177,nominal,-18132
178,nominal,-16265
179,nominal,-17353
180,nominal,-18394
181,nominal,-18448
182,nominal,-17345
183,nominal,-18013
184,nominal,-20823
185,nominal,-17336
186,nominal,-17228
187,nominal,-15608
188,nominal,-18749
189,nominal,-18051
190,nominal,-17827
191,nominal,-15318
192,nominal,-19217
193,nominal,-17911
194,nominal,-18239
195,nominal,-16558
196,nominal,-18652
197,nominal,-20119
198,nominal,-15894
199,nominal,-16552
200,nominal,-15511
201,nominal,-18174
202,nominal,-21078
203,nominal,-16835
204,nominal,-18977
205,nominal,-17505
206,nominal,-17405
207,nominal,-17330
208,nominal,-18643
209,nominal,-18229
210,nominal,-15279
211,nominal,-19720
212,nominal,-19987
213,nominal,-19465
214,nominal,-16206
215,nominal,-14865
216,nominal,-20268
217,nominal,-20929
218,nominal,-16769
219,nominal,-19221
220,nominal,-17192
221,nominal,-16839
222,nominal,-18255
223,nominal,-17661
224,nominal,-19268
225,nominal,-15427
226,nominal,-19636
227,nominal,-16559
228,nominal,-18941
229,nominal,-20539
230,nominal,-16858
231,nominal,-21270
232,nominal,-16961
233,nominal,-15761
234,nominal,-22487
235,nominal,-17505
236,nominal,-17383
237,nominal,-17823
238,nominal,-21626
239,nominal,-19013
240,nominal,-18350
241,nominal,-17236
242,nominal,-18891
243,nominal,-18109
244,nominal,-17939
245,nominal,-17448
246,nominal,-21791
247,nominal,-21686
248,nominal,-16825
249,nominal,-18731
250,nominal,-18153
251,nominal,-16007
252,nominal,-19840
253,nominal,-16453
254,nominal,-18495
255,nominal,-19533
256,nominal,-15803
257,nominal,-19593
258,nominal,-16527
259,nominal,-17174
260,nominal,-18398
261,nominal,-19403
262,nominal,-16952
263,nominal,-19538
264,nominal,-19720
265,nominal,-17699
266,nominal,-17243
267,nominal,-17322
268,nominal,-19847
269,nominal,-15845
270,nominal,-17954
271,nominal,-16278
272,nominal,-18472
273,nominal,-19768
274,nominal,-16922
275,nominal,-19145
276,nominal,-18468
277,nominal,-18396
278,nominal,-18038
279,nominal,-17758
280,nominal,-20215
281,nominal,-16597
282,nominal,-18016
283,nominal,-15840
284,nominal,-16988
285,nominal,-20203
286,nominal,-17918
287,nominal,-17836
288,nominal,-14679
289,nominal,-16969
290,nominal,-17890
291,nominal,-19236
292,nominal,-19363
293,nominal,-17083
294,nominal,-16849
295,nominal,-21291
296,nominal,-19248
297,nominal,-17449
298,nominal,-20501
299,nominal,-20395
300,nominal,-19131
301,nominal,-18379
302,nominal,-18316
303,nominal,-18052
304,nominal,-19198
305,nominal,-22506
306,nominal,-16470
307,nominal,-18670
308,nominal,-17985
309,nominal,-16510
310,nominal,-17202
311,nominal,-17755
312,nominal,-18338
313,nominal,-17554
314,nominal,-19364
315,nominal,-20970
316,nominal,-17697
317,nominal,-18012
318,nominal,-16263
319,nominal,-17851
320,nominal,-20010
321,nominal,-15875
322,nominal,-16230
323,nominal,-19276
324,nominal,-16499
325,nominal,-16001
326,nominal,-16968
327,nominal,-17637
328,nominal,-19412
329,nominal,-18946
330,nominal,-16568
331,nominal,-17483
332,nominal,-19109
333,nominal,-15393
334,nominal,-18421
335,nominal,-16201
336,nominal,-19017
337,nominal,-16534
338,nominal,-21733
339,nominal,-16974
340,nominal,-20983
341,nominal,-19609
342,nominal,-16790
343,nominal,-19137
344,nominal,-16493
345,nominal,-17522
346,nominal,-17196
347,nominal,-19260
348,nominal,-18432
349,nominal,-14698
350,nominal,-20247
351,nominal,-15441
352,nominal,-18354
353,nominal,-17207
354,nominal,-19965
355,nominal,-18014
356,nominal,-17045
357,nominal,-18431
358,nominal,-19492
359,nominal,-16724
360,nominal,-19067
361,nominal,-18430
362,nominal,-16802
363,nominal,-21446
364,nominal,-18375
365,nominal,-15418
366,nominal,-17853
367,nominal,-21486
368,nominal,-19814
369,nominal,-17012
370,nominal,-18365
371,nominal,-16386
372,nominal,-17962
373,nominal,-16442
374,nominal,-22070
375,nominal,-17359
376,nominal,-17727
377,nominal,-18036
378,nominal,-16864
379,nominal,-18617
380,nominal,-17635
381,nominal,-17352
382,nominal,-17646
383,nominal,-19736
384,nominal,-16566
385,nominal,-16624
386,nominal,-19124
387,nominal,-16438
388,nominal,-17969
389,nominal,-17978
390,nominal,-15985
391,nominal,-18140
392,nominal,-18300
393,nominal,-17790
394,nominal,-19211
395,nominal,-19477
396,nominal,-18571
397,nominal,-18079
398,nominal,-22079
399,nominal,-16658
400,nominal,-18274
401,nominal,-17543
402,nominal,-18052
403,nominal,-18122
404,nominal,-20436
405,nominal,-17490
406,nominal,-17812
407,nominal,-19855
408,nominal,-17881
409,nominal,-19246
410,nominal,-19439
411,nominal,-16449
412,nominal,-18232
413,nominal,-19300
414,nominal,-19022
415,nominal,-19536
416,nominal,-19647
417,nominal,-20571
418,nominal,-19188
419,nominal,-19745
420,nominal,-17607
421,nominal,-19227
422,nominal,-18939
423,nominal,-18600
424,nominal,-20396
425,nominal,-20188
426,nominal,-20496
427,nominal,-16196
428,nominal,-17024
429,nominal,-18201
430,nominal,-17009
431,nominal,-18200
432,nominal,-17691
433,nominal,-17479
434,nominal,-16598
435,nominal,-18886
436,nominal,-18496
437,nominal,-21037
438,nominal,-18010
439,nominal,-17209
440,nominal,-17901
441,nominal,-16070
442,nominal,-21405
443,nominal,-18468
444,nominal,-20896
445,nominal,-19805
446,nominal,-17709
447,nominal,-18191
448,nominal,-15688
449,nominal,-17195
450,nominal,-19568
451,nominal,-16982
452,nominal,-21690
453,nominal,-16188
454,nominal,-17368
455,nominal,-17287
456,nominal,-20280
457,nominal,-18713
458,nominal,-16817
459,nominal,-18552
460,nominal,-17935
461,nominal,-17827
462,nominal,-17873
463,nominal,-17956
464,nominal,-24106
465,nominal,-20248
466,nominal,-17702
467,nominal,-19710
468,nominal,-16161
469,nominal,-21137
470,nominal,-17006
471,nominal,-16966
472,nominal,-16501
473,nominal,-18228
474,nominal,-16947
475,nominal,-19753
476,nominal,-18407
477,nominal,-17175
478,nominal,-17816
479,nominal,-17608
480,nominal,-18075
481,nominal,-17308
482,nominal,-12656
483,nominal,-17189
484,nominal,-15874
485,nominal,-16818
486,nominal,-19587
487,nominal,-18049
488,nominal,-16962
489,nominal,-16538
490,nominal,-18758
491,nominal,-17591
492,nominal,-19071
493,nominal,-20444
494,nominal,-19923
495,nominal,-18822
496,nominal,-16284
497,nominal,-16869
498,nominal,-20126
499,nominal,-20024
500,nominal,-17560
501,nominal,-18301
502,nominal,-16813
503,nominal,-14416
504,nominal,-15904
505,nominal,-18037
506,nominal,-16975
507,nominal,-16916
508,nominal,-19288
509,nominal,-18078
510,nominal,-19304
511,nominal,-18980
512,nominal,-18782
513,nominal,-16267
514,nominal,-16893
515,nominal,-17289
516,nominal,-17032
517,nominal,-15936
518,nominal,-16672
519,nominal,-17055
520,nominal,-16590
521,nominal,-16874
522,nominal,-20818
523,nominal,-17998
524,nominal,-19175
525,nominal,-17681
526,nominal,-16462
527,nominal,-17207
528,nominal,-18657
529,nominal,-20804
530,nominal,-18230
531,nominal,-19058
532,nominal,-20811
533,nominal,-19119
534,nominal,-16955
535,nominal,-19475
536,nominal,-19995
537,nominal,-19092
538,nominal,-18565
539,nominal,-17620
540,nominal,-20796
541,nominal,-16095
542,nominal,-17874
543,nominal,-19528
544,nominal,-15278
545,nominal,-18280
546,nominal,-21534
547,nominal,-16342
548,nominal,-17654
549,nominal,-16629
550,nominal,-17171
551,nominal,-16884
552,nominal,-18283
553,nominal,-20250
554,nominal,-19085
555,nominal,-20910
556,nominal,-19695
557,nominal,-19280
558,nominal,-20455
559,nominal,-18620
560,nominal,-18210
561,nominal,-15398
562,nominal,-23294
563,nominal,-17369
564,nominal,-16232
565,nominal,-17397
566,nominal,-19294
567,nominal,-17598
568,nominal,-18239
569,nominal,-18630
570,nominal,-19090
571,nominal,-19683
572,nominal,-17266
573,nominal,-17509
574,nominal,-15828
575,nominal,-18947
576,nominal,-19622
577,nominal,-19708
578,nominal,-16871
579,nominal,-17955
580,nominal,-22415
581,nominal,-19263
582,nominal,-15736
583,nominal,-17333
584,nominal,-17189
585,nominal,-18147
586,nominal,-18019
587,nominal,-17667
588,nominal,-17572
589,nominal,-17297
590,nominal,-15988
591,nominal,-19021
592,nominal,-18079
593,nominal,-17962
594,nominal,-18811
595,nominal,-20509
596,nominal,-20125
597,nominal,-18134
598,nominal,-18601
599,nominal,-18688
600,nominal,-17735
601,nominal,-18771
602,nominal,-17484
603,nominal,-18447
604,nominal,-16595
605,nominal,-15945
606,nominal,-21217
607,nominal,-19119
608,nominal,-17223
609,nominal,-16802
610,nominal,-17564
611,nominal,-19761
612,nominal,-17793
613,nominal,-18591
614,nominal,-18204
615,nominal,-16947
616,nominal,-16838
617,nominal,-20006
618,nominal,-21435
619,nominal,-16477
620,nominal,-17981
621,nominal,-15729
622,nominal,-19232
623,nominal,-15469
624,nominal,-19121
625,nominal,-18492
626,nominal,-21974
627,nominal,-18169
628,nominal,-19578
629,nominal,-16942
630,nominal,-18825
631,nominal,-18155
632,nominal,-17741
633,nominal,-17574
634,nominal,-16525
635,nominal,-18782
636,nominal,-15071
637,nominal,-18252
638,nominal,-16810
639,nominal,-17627
640,nominal,-17279
641,nominal,-17716
642,nominal,-19763
643,nominal,-18536
644,nominal,-17668
645,nominal,-18878
646,nominal,-16685
647,nominal,-18172
648,nominal,-16209
649,nominal,-15568
650,nominal,-16180
651,nominal,-16951
652,nominal,-20469
653,nominal,-16870
654,nominal,-19066
655,nominal,-18065
656,nominal,-16954
657,nominal,-14617
658,nominal,-18263
659,nominal,-18746
660,nominal,-14796
661,nominal,-16666
662,nominal,-21959
663,nominal,-17449
664,nominal,-18407
665,nominal,-15394
666,nominal,-18275
667,nominal,-17614
668,nominal,-16850
669,nominal,-17711
670,nominal,-17829
671,nominal,-20577
672,nominal,-18305
673,nominal,-16186
674,nominal,-19939
675,nominal,-18605
676,nominal,-18833
677,nominal,-17740
678,nominal,-17922
679,nominal,-17246
680,nominal,-17851
681,nominal,-18555
682,nominal,-18446
683,nominal,-17045
684,nominal,-16575
685,nominal,-18845
686,nominal,-14125
687,nominal,-18795
688,nominal,-17441
689,nominal,-19512
690,nominal,-15935
691,nominal,-19102
692,nominal,-16204
693,nominal,-20557
694,nominal,-17618
695,nominal,-18862
696,nominal,-15671
697,nominal,-20164
698,nominal,-18272
699,nominal,-21809
700,nominal,-18925
701,nominal,-18786
702,nominal,-19857
703,nominal,-17680
704,nominal,-17751
705,nominal,-16651
706,nominal,-16738
707,nominal,-19062
708,nominal,-19132
709,nominal,-19976
710,nominal,-21505
711,nominal,-18431
712,nominal,-14853
713,nominal,-20069
714,nominal,-17099
715,nominal,-15871
716,nominal,-18240
717,nominal,-18681
718,nominal,-19359
719,nominal,-17515
720,nominal,-17240
721,nominal,-18264
722,nominal,-17382
723,nominal,-20764
724,nominal,-20661
725,nominal,-17463
726,nominal,-17130
727,nominal,-15684
728,nominal,-15001
729,nominal,-18093
730,nominal,-15882
731,nominal,-18459
732,nominal,-16451
733,nominal,-16305
734,nominal,-17470
735,nominal,-17194
736,nominal,-17069
737,nominal,-17769
738,nominal,-17144
739,nominal,-15243
740,nominal,-16139
741,nominal,-17763
742,nominal,-17852
