index,label,score
0,nominal,-10287
1,nominal,-12952
2,nominal,-12082
3,nominal,-12040
4,nominal,-11952
5,nominal,-16393
6,nominal,-12302
7,nominal,-10272
8,nominal,-10725
9,nominal,-12881
10,nominal,-11660
11,anomaly,-13718
12,nominal,-10766
13,nominal,-9996
14,nominal,-11987
15,nominal,-11592
16,nominal,-12849
17,nominal,-12541
18,nominal,-10624
19,nominal,-16472
20,nominal,-10591
21,nominal,-12418
22,nominal,-10934
23,nominal,-11345
24,nominal,-10157
25,nominal,-11797
26,nominal,-11468
27,nominal,-16744
28,nominal,-10836
29,nominal,-11391
30,nominal,-10595
31,nominal,-11375
32,nominal,-11479
33,anomaly,-16104
34,nominal,-10992
35,nominal,-11466
36,nominal,-11162
37,nominal,-10049
38,nominal,-11661
39,nominal,-12123
40,nominal,-10909
41,nominal,-11930
42,nominal,-10744
43,nominal,-10172
44,nominal,-15167
45,nominal,-18171
46,nominal,-11737
47,nominal,-13139
48,nominal,-12752
49,anomaly,-12578
50,nominal,-17168
51,nominal,-10000
52,nominal,-12945
53,nominal,-12076
54,nominal,-22120
55,nominal,-17084
56,nominal,-13000
57,nominal,-11721
58,nominal,-11534
59,nominal,-12024
60,nominal,-11277
61,nominal,-11146
62,nominal,-18256
63,nominal,-12422
64,nominal,-11581
65,nominal,-11220
66,nominal,-16267
67,anomaly,-13662
68,nominal,-11067
69,nominal,-10775
70,nominal,-10320
71,nominal,-13687
72,nominal,-12249
73,nominal,-11390
74,nominal,-11601
75,nominal,-10025
76,nominal,-12291
77,anomaly,-14101
78,nominal,-11657
79,nominal,-11947
80,nominal,-9854
81,nominal,-10999
82,nominal,-15395
83,nominal,-10201
84,nominal,-11894
85,nominal,-17894
86,nominal,-14803
87,nominal,-17725
88,nominal,-11259
89,nominal,-11410
90,nominal,-11351
91,nominal,-15726
92,nominal,-9734
93,nominal,-10649
94,nominal,-11088
95,nominal,-11333
96,nominal,-10058
97,nominal,-10834
98,nominal,-11478
99,nominal,-12698
100,nominal,-11180
101,nominal,-12606
102,anomaly,-22131
103,nominal,-11795
104,nominal,-10721
105,nominal,-12457
106,nominal,-12226
107,nominal,-10822
108,nominal,-11486
109,nominal,-12964
110,nominal,-11711
111,nominal,-15249
112,nominal,-12791
113,nominal,-12061
114,nominal,-12099
115,anomaly,-14903
116,nominal,-10427
117,nominal,-11038
118,nominal,-15433
119,nominal,-10757
120,nominal,-11732
121,nominal,-11383
122,nominal,-19662
123,nominal,-12044
124,nominal,-14716
125,nominal,-11984
126,nominal,-11763
127,nominal,-12221
128,nominal,-12870
129,nominal,-17186
130,nominal,-11343
131,nominal,-11863
132,nominal,-11347
133,nominal,-15702
134,nominal,-11330
135,nominal,-11829
136,nominal,-11988
137,nominal,-16958
138,nominal,-12475
139,nominal,-16304
140,nominal,-11607
141,nominal,-11978
142,nominal,-11148
143,nominal,-11120
144,nominal,-11820
145,nominal,-10593
146,nominal,-11657
147,nominal,-10416
148,nominal,-11583
149,nominal,-11946
150,nominal,-11304
151,nominal,-12011
152,nominal,-16644
153,nominal,-15174
154,nominal,-11874
155,nominal,-19261
156,nominal,-18159
157,nominal,-16479
158,nominal,-11276
159,nominal,-16647
160,nominal,-12112
161,nominal,-11710
162,nominal,-11011
163,nominal,-12586
164,nominal,-14134
165,nominal,-11785
166,nominal,-17506
167,nominal,-11933
168,nominal,-11565
169,nominal,-15528
170,nominal,-17380
171,nominal,-11268
172,nominal,-10608
173,nominal,-15589
174,nominal,-17256
175,anomaly,-33489
176,nominal,-11130
177,nominal,-12155
178,nominal,-9881
179,nominal,-16920
180,nominal,-11909
181,nominal,-10991
182,nominal,-16318
183,nominal,-13865
184,nominal,-14522
185,nominal,-12286
186,nominal,-10403
187,anomaly,-14038
188,nominal,-14120
189,nominal,-11186
190,nominal,-11122
191,nominal,-11646
192,nominal,-10572
193,nominal,-11581
194,nominal,-10252
195,nominal,-10375
196,nominal,-11742
197,nominal,-11974
198,nominal,-17883
199,nominal,-11328
200,anomaly,-21475
201,nominal,-10671
202,nominal,-15383
203,nominal,-12225
204,nominal,-10767
205,nominal,-12137
206,nominal,-10873
207,nominal,-11421
208,nominal,-12136
209,nominal,-11105
210,anomaly,-30223
211,nominal,-11626
212,nominal,-10743
213,nominal,-10788
214,nominal,-11904
215,nominal,-12253
216,nominal,-10381
217,nominal,-10673
218,nominal,-10936
219,nominal,-15633
220,nominal,-18568
221,nominal,-11386
222,nominal,-15901
223,nominal,-11189
224,nominal,-10839
225,nominal,-12755
226,nominal,-14175
227,nominal,-11269
228,nominal,-11388
229,nominal,-16741
230,nominal,-11308
231,nominal,-14385
232,nominal,-12047
233,nominal,-11652
234,nominal,-11909
235,nominal,-10015
236,nominal,-11241
237,nominal,-11924
238,nominal,-13801
239,nominal,-12586
240,nominal,-11129
241,nominal,-11869
242,nominal,-13324
243,nominal,-15612
244,nominal,-10388
245,nominal,-12034
246,nominal,-11721
247,nominal,-12578
248,nominal,-10426
249,nominal,-16994
250,nominal,-12141
251,nominal,-12631
252,nominal,-10521
253,nominal,-10363
254,nominal,-14485
255,nominal,-12637
256,nominal,-13578
257,nominal,-12459
258,nominal,-17136
259,nominal,-13155
260,nominal,-11076
261,nominal,-13614
262,nominal,-11909
263,nominal,-10565
264,nominal,-12225
265,nominal,-10780
266,nominal,-11789
267,anomaly,-15285
268,nominal,-13861
269,nominal,-12121
270,anomaly,-14147
271,nominal,-11447
272,nominal,-10952
273,nominal,-10930
274,nominal,-16924
275,nominal,-10042
276,nominal,-12029
277,nominal,-11444
278,nominal,-10181
279,nominal,-13143
280,nominal,-18749
281,nominal,-11078
282,nominal,-12736
283,nominal,-11934
284,nominal,-13057
285,nominal,-16468
286,nominal,-11060
287,nominal,-10509
288,nominal,-11215
289,nominal,-10309
290,nominal,-14957
291,nominal,-12599
292,nominal,-12295
293,nominal,-11800
294,nominal,-13567
295,nominal,-12005
296,nominal,-12063
297,nominal,-10873
298,nominal,-11909
299,anomaly,-13897
300,nominal,-11681
301,nominal,-11771
302,nominal,-11775
303,nominal,-14351
304,nominal,-10476
305,nominal,-13948
306,nominal,-11423
307,nominal,-19592
308,nominal,-11597
309,nominal,-11717
310,nominal,-12341
311,nominal,-11943
312,nominal,-12399
313,nominal,-16446
314,nominal,-14342
315,nominal,-12121
316,nominal,-11428
317,nominal,-11568
318,nominal,-13092
319,nominal,-11268
320,nominal,-10592
321,nominal,-12928
322,nominal,-11795
323,nominal,-11769
324,nominal,-10028
325,nominal,-12613
326,nominal,-10214
327,nominal,-10010
328,nominal,-11904
329,nominal,-11816
330,anomaly,-14162
331,nominal,-12096
332,nominal,-14433
333,nominal,-16010
334,nominal,-12233
335,nominal,-12151
336,nominal,-12894
337,nominal,-13350
338,nominal,-10843
339,nominal,-16604
340,nominal,-11575
341,nominal,-12614
342,nominal,-10541
343,nominal,-16191
344,nominal,-14077
345,nominal,-10846
346,nominal,-13431
347,nominal,-11283
348,nominal,-11000
349,nominal,-11042
350,nominal,-11874
351,nominal,-11380
352,nominal,-11499
353,nominal,-15587
354,nominal,-10297
355,nominal,-18250
356,nominal,-10438
357,nominal,-10535
358,nominal,-16895
359,anomaly,-14807
360,nominal,-13129
361,nominal,-12418
362,nominal,-12948
363,nominal,-12438
364,nominal,-10897
365,nominal,-11835
366,nominal,-11221
367,nominal,-10392
368,nominal,-10416
369,nominal,-12437
370,nominal,-13895
371,nominal,-12823
372,nominal,-15857
373,nominal,-12511
374,nominal,-10744
375,nominal,-11198
376,nominal,-10988
377,nominal,-10926
378,nominal,-17905
379,nominal,-12225
380,nominal,-11567
381,nominal,-12632
382,nominal,-12193
383,nominal,-10021
384,nominal,-12472
385,nominal,-11066
386,nominal,-10964
387,nominal,-12106
388,nominal,-11227
389,nominal,-13103
390,nominal,-13932
391,nominal,-12482
392,nominal,-12099
393,nominal,-12167
394,nominal,-10193
395,nominal,-10843
396,nominal,-11839
397,anomaly,-11804
398,nominal,-12899
399,nominal,-11565
400,nominal,-12410
401,nominal,-12192
402,nominal,-12904
403,nominal,-11889
404,nominal,-12030
405,nominal,-17005
406,nominal,-17806
407,nominal,-11596
408,nominal,-11155
409,nominal,-11041
410,nominal,-10795
411,nominal,-12620
412,nominal,-11416
413,nominal,-10316
414,nominal,-10170
415,nominal,-11172
416,nominal,-19583
417,nominal,-12375
418,nominal,-12353
419,nominal,-13490
420,nominal,-10720
421,nominal,-10901
422,nominal,-11391
423,nominal,-13239
424,nominal,-10978
425,nominal,-11504
426,nominal,-11057
427,nominal,-10272
428,nominal,-10158
429,nominal,-13000
430,nominal,-12880
431,nominal,-11508
432,nominal,-12415
433,nominal,-13694
434,anomaly,-27044
435,nominal,-11277
436,nominal,-11754
437,nominal,-11097
438,nominal,-12282
439,nominal,-11339
440,nominal,-12000
441,nominal,-12086
442,nominal,-16296
443,nominal,-11330
444,nominal,-12067
445,nominal,-16726
446,nominal,-12322
447,nominal,-11498
448,nominal,-12411
449,nominal,-10597
450,nominal,-10058
451,nominal,-10407
452,nominal,-11811
453,nominal,-11217
454,nominal,-11331
455,nominal,-10045
456,nominal,-11662
457,nominal,-10630
458,nominal,-10543
459,nominal,-12665
460,nominal,-10816
461,nominal,-12255
462,nominal,-15864
463,nominal,-10557
464,nominal,-10744
465,nominal,-10213
466,nominal,-11289
467,nominal,-11485
468,nominal,-11668
469,nominal,-12078
470,nominal,-12074
471,nominal,-10488
472,nominal,-13521
473,nominal,-13450
474,nominal,-11208
475,nominal,-14107
476,nominal,-11705
477,nominal,-17944
478,nominal,-15797
479,nominal,-12163
480,nominal,-11936
481,nominal,-10563
482,nominal,-16408
483,nominal,-10346
484,nominal,-10928
485,nominal,-11945
486,nominal,-10250
487,nominal,-12806
488,nominal,-10631
489,nominal,-11566
490,nominal,-12605
491,nominal,-10943
492,nominal,-11906
493,nominal,-15572
494,nominal,-11952
495,nominal,-12617
496,nominal,-11276
497,nominal,-10217
498,nominal,-11157
499,nominal,-10148
500,anomaly,-15349
501,nominal,-11849
502,nominal,-15151
503,nominal,-11595
504,nominal,-11253
505,nominal,-11601
506,nominal,-11999
507,nominal,-10404
