index,label,score
0,nominal,14381
1,nominal,13192
2,nominal,14752
3,nominal,13520
4,nominal,14977
5,nominal,13500
6,nominal,13306
7,nominal,13497
8,nominal,15170
9,nominal,13207
10,nominal,15297
11,nominal,14221
12,nominal,13988
13,nominal,13855
14,nominal,12798
15,nominal,12646
16,nominal,13391
17,nominal,13108
18,nominal,11891
19,nominal,14047
20,nominal,14622
21,nominal,12849
22,nominal,13099
23,nominal,14323
24,nominal,14398
25,nominal,14177
26,nominal,14404
27,nominal,14265
28,nominal,13640
29,anomaly,14477
30,nominal,14700
31,nominal,14319
32,nominal,13519
33,nominal,12658
34,nominal,14636
35,nominal,13244
36,nominal,13612
37,nominal,12243
38,nominal,13155
39,anomaly,13727
40,nominal,13548
41,nominal,12726
42,nominal,12456
43,nominal,12934
44,nominal,14974
45,nominal,12107
46,nominal,14572
47,nominal,13771
48,nominal,12740
49,nominal,12989
50,nominal,13145
51,nominal,13661
52,nominal,12668
53,nominal,15119
54,nominal,13328
55,nominal,14154
56,nominal,13029
57,nominal,14485
58,nominal,12982
59,anomaly,13263
60,nominal,12822
61,nominal,13473
62,nominal,14898
63,nominal,13784
64,nominal,12723
65,nominal,13417
66,nominal,12666
67,nominal,12264
68,anomaly,14147
69,nominal,13149
70,nominal,13956
71,nominal,13433
72,nominal,12645
73,nominal,14642
74,nominal,12650
75,nominal,14932
76,nominal,14358
77,nominal,12649
78,nominal,12571
79,nominal,13736
80,nominal,12605
81,nominal,13865
82,nominal,13261
83,nominal,13015
84,nominal,14439
85,nominal,12568
86,nominal,13709
87,nominal,13389
88,nominal,14138
89,nominal,13968
90,nominal,13308
91,nominal,13304
92,nominal,13431
93,nominal,13415
94,anomaly,13072
95,nominal,13979
96,nominal,13313
97,nominal,13860
98,nominal,13025
99,nominal,13146
100,nominal,13637
101,nominal,12774
102,nominal,14116
103,nominal,12837
104,nominal,12327
105,nominal,13349
106,nominal,13117
107,nominal,13537
108,nominal,13205
109,nominal,11085
110,nominal,13330
111,nominal,14211
112,nominal,13072
113,anomaly,14798
114,nominal,12823
115,nominal,13067
116,nominal,13032
117,nominal,14522
118,nominal,12984
119,nominal,14504
120,nominal,13940
121,nominal,14089
122,nominal,13902
123,nominal,13860
124,nominal,13478
125,nominal,13761
126,nominal,14928
127,nominal,12658
128,nominal,13730
129,nominal,13609
130,nominal,11805
131,nominal,14688
132,nominal,13652
133,nominal,14834
134,nominal,13466
135,nominal,12605
136,anomaly,12836
137,nominal,15106
138,nominal,12479
139,nominal,12438
140,nominal,13708
141,nominal,14259
142,nominal,14066
143,nominal,14402
144,nominal,12176
145,nominal,13250
146,nominal,13190
147,nominal,12816
148,nominal,14740
149,nominal,14405
150,nominal,13202
151,nominal,14352
152,nominal,14671
153,nominal,14448
154,anomaly,12813
155,nominal,14394
156,nominal,13548
157,anomaly,13251
158,nominal,15026
159,nominal,13410
160,nominal,12832
161,nominal,13854
162,nominal,12953
163,nominal,11937
164,nominal,12871
165,nominal,12954
166,nominal,14055
167,nominal,12888
168,nominal,12965
169,nominal,14664
170,nominal,14878
171,anomaly,15090
172,nominal,13997
173,nominal,12040
174,nominal,13243
175,nominal,14861
176,nominal,13797
177,nominal,14414
178,nominal,12492
179,nominal,14070
180,nominal,14545
181,nominal,12546
182,nominal,13256
183,nominal,13062
184,nominal,14344
185,nominal,13369
186,nominal,12598
187,nominal,12780
188,nominal,14080
189,nominal,14760
190,nominal,15071
191,nominal,12544
192,nominal,13261
193,nominal,13873
194,anomaly,15326
195,nominal,13078
196,nominal,13056
197,nominal,13733
198,nominal,14494
199,nominal,14368
200,nominal,13729
201,nominal,13660
202,nominal,14341
203,nominal,13256
204,nominal,14836
205,nominal,13216
206,nominal,13744
207,nominal,13015
208,nominal,14498
209,nominal,13719
210,nominal,12797
211,nominal,13802
212,nominal,14000
213,nominal,14182
214,nominal,14344
215,nominal,14697
216,nominal,14514
217,nominal,12910
218,nominal,14369
219,nominal,13160
220,nominal,13559
221,nominal,13700
222,anomaly,13224
223,nominal,11925
224,nominal,13495
225,nominal,13637
226,anomaly,14323
227,nominal,13060
228,nominal,14303
229,nominal,13512
230,nominal,13559
231,nominal,13823
232,nominal,14992
233,nominal,13727
234,nominal,14399
235,nominal,14451
236,nominal,13806
237,nominal,13106
238,nominal,14364
239,nominal,13071
240,nominal,14679
241,nominal,13089
242,nominal,13674
243,nominal,14718
244,nominal,12478
245,nominal,13772
246,nominal,14384
247,nominal,12207
248,nominal,13258
249,nominal,13084
250,nominal,12620
251,nominal,12889
252,nominal,12550
253,nominal,13973
254,nominal,13498
255,nominal,14957
256,nominal,14264
257,nominal,14301
258,nominal,14051
259,nominal,15074
260,nominal,11971
261,nominal,14580
262,nominal,14288
263,nominal,13044
264,nominal,13825
265,nominal,12334
266,nominal,13428
267,nominal,13790
268,nominal,14279
269,nominal,13466
270,nominal,13537
271,nominal,12980
272,nominal,14118
273,nominal,12872
274,nominal,12420
275,nominal,14711
276,nominal,12713
277,nominal,12592
278,anomaly,13343
279,nominal,13384
280,nominal,14150
281,nominal,13701
282,nominal,12425
283,nominal,13954
284,nominal,14649
285,nominal,14228
286,nominal,14019
287,nominal,14554
288,nominal,14765
289,nominal,13147
290,nominal,12201
291,nominal,14159
292,nominal,12226
293,nominal,14206
294,nominal,13152
295,anomaly,14047
296,nominal,13969
297,nominal,12308
298,nominal,14111
299,nominal,13521
300,nominal,13958
301,nominal,12837
302,nominal,15287
303,nominal,13413
304,nominal,13643
305,anomaly,14463
306,nominal,13667
307,nominal,13868
308,nominal,14278
309,nominal,13769
310,nominal,13368
311,nominal,14183
312,nominal,13018
313,nominal,13589
314,nominal,11903
315,nominal,13788
316,nominal,14432
317,nominal,12805
318,nominal,14465
319,nominal,12589
320,nominal,14430
321,nominal,13255
322,nominal,14792
323,nominal,13532
324,nominal,13440
325,nominal,15076
326,nominal,14684
327,nominal,12926
328,nominal,13577
329,nominal,12862
330,nominal,12146
331,nominal,13679
332,nominal,12907
333,nominal,13149
334,nominal,13867
335,anomaly,15533
336,nominal,13773
337,anomaly,14608
338,nominal,13960
339,nominal,13908
340,nominal,13790
341,nominal,13651
342,nominal,13822
343,nominal,14006
344,nominal,15084
345,nominal,13960
346,nominal,14229
347,nominal,15085
348,nominal,13494
349,nominal,13496
350,nominal,12743
351,nominal,12248
352,nominal,12438
353,nominal,14049
354,nominal,13448
355,nominal,12901
356,anomaly,14677
357,anomaly,14688
358,nominal,14466
359,nominal,13528
360,nominal,12816
361,nominal,12438
362,nominal,13436
363,nominal,12520
364,nominal,13356
365,nominal,14225
366,nominal,14369
367,nominal,14538
368,nominal,14161
369,nominal,13263
370,nominal,14131
371,nominal,14871
372,nominal,12774
373,nominal,14251
374,nominal,14901
375,nominal,13445
376,nominal,14686
377,anomaly,14274
378,nominal,13181
379,nominal,13664
380,nominal,12926
381,nominal,14421
382,nominal,14617
383,nominal,13906
384,nominal,14752
385,nominal,12146
386,nominal,12997
387,nominal,14000
388,nominal,13854
389,nominal,12341
390,nominal,13919
391,nominal,13729
392,nominal,13976
393,nominal,12545
394,nominal,12665
395,nominal,13094
396,nominal,13683
397,nominal,13828
398,nominal,14370
399,nominal,13396
400,nominal,13155
401,nominal,14765
402,nominal,14302
403,nominal,13110
404,nominal,14595
405,nominal,14118
406,nominal,15363
407,nominal,14249
408,nominal,12830
409,nominal,13700
410,nominal,13417
411,nominal,12309
412,nominal,12601
413,nominal,14150
414,nominal,13101
415,nominal,13163
416,nominal,13313
417,nominal,13500
418,nominal,12564
419,nominal,14121
420,nominal,14079
