index,label,score
0,nominal,20021
1,nominal,20597
2,nominal,16426
3,nominal,19776
4,nominal,20516
5,nominal,21628
6,nominal,20474
7,nominal,20883
8,anomaly,20353
9,nominal,19931
10,nominal,21703
11,nominal,18753
12,nominal,20735
13,nominal,20408
14,nominal,19642
15,nominal,21006
16,nominal,19220
17,nominal,20181
18,anomaly,21189
19,nominal,19040
20,nominal,17318
21,nominal,20414
22,nominal,20367
23,nominal,19376
24,nominal,20242
25,nominal,19830
26,nominal,22228
27,anomaly,19153
28,nominal,20077
29,nominal,19287
30,anomaly,19689
31,nominal,21150
32,nominal,20274
33,nominal,21228
34,nominal,18901
35,nominal,19370
36,nominal,22148
37,nominal,20318
38,nominal,22033
39,anomaly,18734
40,nominal,20525
41,nominal,19463
42,nominal,18413
43,nominal,19578
44,nominal,21255
45,anomaly,20622
46,nominal,21398
47,nominal,21550
48,nominal,19715
49,nominal,19503
50,nominal,20482
51,nominal,18571
52,nominal,17977
53,nominal,19570
54,nominal,19074
55,nominal,20181
56,nominal,20455
57,nominal,18626
58,nominal,19032
59,nominal,20225
60,nominal,21371
61,nominal,19447
62,nominal,19393
63,nominal,22463
64,anomaly,20393
65,anomaly,18794
66,nominal,19697
67,nominal,20001
68,nominal,20839
69,nominal,20369
70,nominal,19401
71,nominal,20072
72,anomaly,19768
73,nominal,19553
74,nominal,19346
75,nominal,17515
76,nominal,21182
77,nominal,18945
78,nominal,20325
79,nominal,18936
80,anomaly,18773
81,anomaly,20939
82,nominal,20386
83,nominal,20231
84,nominal,20230
85,nominal,20022
86,nominal,20781
87,nominal,17848
88,nominal,21372
89,anomaly,18451
90,anomaly,19423
91,nominal,18239
92,nominal,20281
93,nominal,19497
94,nominal,21240
95,nominal,20192
96,anomaly,20091
97,nominal,21478
98,nominal,20114
99,nominal,21045
100,nominal,18841
101,nominal,18543
102,nominal,21423
103,nominal,18474
104,anomaly,21486
105,nominal,21007
106,nominal,21689
107,nominal,18778
108,nominal,20540
109,nominal,20938
110,nominal,19728
111,anomaly,19713
112,nominal,19662
113,nominal,21384
114,nominal,18027
115,nominal,19444
116,nominal,22211
117,nominal,20658
118,nominal,21289
119,nominal,21240
120,nominal,20439
121,nominal,20119
122,nominal,19321
123,nominal,20774
124,anomaly,20232
125,nominal,19863
126,nominal,20813
127,anomaly,20264
128,anomaly,21243
129,nominal,21482
130,nominal,19885
131,anomaly,20018
132,nominal,18937
133,nominal,21001
134,nominal,18070
135,nominal,18599
136,nominal,18470
137,nominal,21543
138,nominal,19705
139,nominal,17762
140,nominal,19334
141,nominal,20813
142,nominal,19772
143,nominal,20912
144,anomaly,20898
145,nominal,21289
146,nominal,20678
147,nominal,19597
148,nominal,22417
149,nominal,19748
150,nominal,20352
151,nominal,21371
152,nominal,20251
153,nominal,21407
154,nominal,21251
155,nominal,20109
156,nominal,20096
157,anomaly,18015
158,nominal,20243
159,nominal,19552
160,anomaly,18732
161,nominal,18124
162,nominal,21179
163,nominal,20748
164,nominal,20505
165,nominal,20926
166,nominal,20640
167,nominal,18871
168,nominal,19292
169,nominal,21345
170,nominal,19619
171,nominal,21890
172,nominal,19801
173,nominal,22366
174,nominal,17878
175,nominal,20254
176,nominal,19608
177,nominal,19094
178,nominal,20677
179,nominal,20843
180,nominal,22329
181,nominal,18170
182,nominal,18804
183,nominal,19467
184,nominal,18797
185,nominal,21046
186,nominal,21766
187,nominal,18526
188,nominal,21380
189,nominal,19303
190,nominal,20407
191,nominal,18940
192,nominal,20335
193,nominal,17672
194,nominal,20574
195,nominal,20932
196,nominal,20100
197,nominal,19055
198,nominal,18411
199,nominal,20584
200,nominal,20014
201,nominal,20589
202,nominal,20074
203,nominal,21244
204,nominal,22319
205,nominal,19573
206,nominal,19692
207,nominal,19214
208,nominal,21104
209,nominal,20928
210,anomaly,19127
211,nominal,18449
212,nominal,20772
213,nominal,18966
214,nominal,20589
215,nominal,21013
216,nominal,20731
217,nominal,19821
218,nominal,18482
219,nominal,20737
220,nominal,21585
221,anomaly,19515
222,nominal,20930
223,nominal,20409
224,nominal,21009
225,nominal,19352
226,nominal,19241
227,nominal,20940
228,nominal,19898
229,nominal,20785
230,nominal,20755
231,nominal,21566
232,nominal,21045
233,nominal,19152
234,anomaly,20765
235,nominal,20028
236,nominal,18734
237,nominal,20362
238,nominal,21249
239,nominal,18265
240,nominal,20928
241,nominal,18890
242,nominal,18803
243,nominal,21414
244,nominal,19325
245,nominal,19801
246,nominal,19145
247,nominal,19522
248,nominal,17677
249,nominal,19631
250,nominal,18878
251,nominal,19345
252,nominal,19270
253,nominal,20832
254,nominal,20729
255,anomaly,18415
256,nominal,19501
257,nominal,21286
258,nominal,21590
259,nominal,19122
260,nominal,20876
261,nominal,18750
262,nominal,20861
263,nominal,19131
264,nominal,20737
265,nominal,18853
266,nominal,18085
267,nominal,18466
268,nominal,20634
269,nominal,19653
270,nominal,19746
271,nominal,19786
272,nominal,22395
273,anomaly,19714
274,anomaly,21176
275,nominal,18986
276,nominal,21417
277,anomaly,19914
278,anomaly,20386
279,nominal,19768
280,nominal,19542
281,nominal,20473
282,nominal,21092
283,nominal,20618
284,nominal,20976
285,nominal,20208
286,nominal,21697
287,nominal,21478
288,anomaly,19986
289,nominal,17957
290,nominal,20157
291,nominal,21389
292,nominal,20244
293,nominal,19249
294,nominal,19766
295,nominal,17446
296,nominal,20424
297,nominal,19950
298,nominal,17977
299,nominal,20751
300,anomaly,20141
301,nominal,19911
302,nominal,20626
303,nominal,21456
304,nominal,21278
305,nominal,20112
306,nominal,20742
307,nominal,20698
308,nominal,20903
309,nominal,19899
310,nominal,21890
311,nominal,21064
312,nominal,19373
313,nominal,19735
314,nominal,21377
315,nominal,18324
316,nominal,20042
317,nominal,20336
318,nominal,20057
319,nominal,20110
320,nominal,20496
321,nominal,18610
322,nominal,20449
323,nominal,18415
324,nominal,20600
325,nominal,20139
326,nominal,19236
327,nominal,21145
328,nominal,17352
329,nominal,19989
330,nominal,21640
331,nominal,19451
332,nominal,20174
333,nominal,19802
334,nominal,18529
335,nominal,20556
336,nominal,21678
337,nominal,19541
338,nominal,18753
339,nominal,19874
340,nominal,20014
341,anomaly,19153
342,nominal,21265
343,nominal,19889
344,nominal,19350
345,nominal,19506
346,nominal,20481
347,nominal,21505
348,nominal,21540
349,nominal,19694
350,nominal,19152
351,nominal,18898
352,nominal,20517
353,nominal,19175
354,nominal,20058
355,nominal,21130
356,anomaly,18264
357,nominal,17879
358,nominal,18900
359,nominal,18585
360,nominal,19841
361,nominal,20424
362,nominal,17110
363,anomaly,20642
364,nominal,20335
365,anomaly,19534
366,nominal,19868
367,nominal,22861
368,nominal,21262
369,nominal,19660
370,nominal,20005
371,nominal,20820
372,nominal,18430
373,nominal,19191
374,nominal,20024
375,nominal,20262
376,nominal,19323
377,anomaly,20458
378,nominal,18164
379,nominal,19313
380,nominal,18597
381,nominal,20361
382,nominal,20738
383,anomaly,19652
384,anomaly,19336
385,nominal,19279
386,nominal,17058
387,nominal,22213
388,nominal,20296
389,nominal,21588
390,nominal,18019
391,nominal,19677
392,anomaly,20001
393,nominal,19307
394,nominal,19084
395,nominal,19394
396,nominal,19131
397,nominal,19804
398,nominal,20400
399,nominal,18780
400,nominal,18161
401,nominal,19208
402,nominal,20031
403,nominal,18266
404,anomaly,19580
405,nominal,21092
406,nominal,18771
407,nominal,21477
408,nominal,20275
409,nominal,19090
410,nominal,19685
411,nominal,21514
412,nominal,19645
413,nominal,18593
414,nominal,20052
415,nominal,20388
416,nominal,20341
417,nominal,20505
418,nominal,18281
419,nominal,19443
420,nominal,21196
421,nominal,20536
422,nominal,21412
423,nominal,20622
424,nominal,19753
425,nominal,19882
426,nominal,19488
427,nominal,19043
428,nominal,19198
429,nominal,18670
430,nominal,19202
431,nominal,20921
432,nominal,18716
433,nominal,18995
434,nominal,18050
435,nominal,20004
436,nominal,20660
437,nominal,19658
438,nominal,21211
439,nominal,18489
440,nominal,21051
441,nominal,19983
442,nominal,19949
443,nominal,18178
444,nominal,20260
445,nominal,20964
446,nominal,21560
447,nominal,20783
448,nominal,20357
449,nominal,21148
450,nominal,19369
451,nominal,20718
452,anomaly,18992
453,nominal,17729
454,anomaly,20833
455,nominal,18521
456,nominal,20200
457,nominal,19153
458,nominal,20543
459,anomaly,20517
460,nominal,17405
