index,label,score
0,nominal,-2294
1,nominal,-3244
2,nominal,-2830
3,nominal,-2552
4,anomaly,-3636
5,nominal,-3698
6,nominal,-1730
7,nominal,-2430
8,nominal,-2241
9,nominal,-3149
10,nominal,-1583
11,nominal,-3298
12,nominal,-2499
13,nominal,-1628
14,nominal,-2331
15,nominal,-3485
16,nominal,-2048
17,nominal,-1704
18,nominal,-2763
19,nominal,-2216
20,nominal,-3017
21,nominal,-3035
22,nominal,-2753
23,anomaly,-1558
24,nominal,-2908
25,nominal,-3337
26,nominal,-2827
27,nominal,-2895
28,nominal,-3586
29,nominal,-2096
30,nominal,-2854
31,nominal,-2908
32,nominal,-4120
33,anomaly,-3258
34,nominal,-1896
35,nominal,-3457
36,nominal,-1526
37,nominal,-2434
38,nominal,-3826
39,nominal,-2274
40,nominal,-2005
41,nominal,-2169
42,nominal,-3191
43,nominal,-3732
44,anomaly,-1620
45,nominal,-2656
46,nominal,-1932
47,nominal,-2385
48,nominal,-2633
49,nominal,-2506
50,anomaly,-2483
51,nominal,-4261
52,anomaly,-5682
53,nominal,-2081
54,nominal,-4382
55,anomaly,-4163
56,nominal,-2188
57,nominal,-2111
58,nominal,-3055
59,nominal,-2717
60,nominal,-2813
61,nominal,-4293
62,anomaly,-5469
63,nominal,-3570
64,nominal,-3324
65,nominal,-2823
66,nominal,-3192
67,nominal,-2490
68,nominal,-2420
69,anomaly,-6394
70,nominal,-3442
71,nominal,-3656
72,nominal,-3405
73,nominal,-3317
74,nominal,-1355
75,nominal,-2679
76,nominal,-1940
77,anomaly,-4902
78,nominal,-1977
79,nominal,-1918
80,nominal,-2721
81,nominal,-3561
82,nominal,-3813
83,nominal,-2333
84,nominal,-2788
85,nominal,-2155
86,nominal,-1817
87,nominal,-2324
88,nominal,-2698
89,nominal,-2274
90,nominal,-5994
91,nominal,-3871
92,nominal,-3519
93,nominal,-2486
94,anomaly,-4819
95,anomaly,-4462
96,nominal,-4493
97,nominal,-3792
98,nominal,-3155
99,nominal,-2456
100,nominal,-3071
101,nominal,-3634
102,anomaly,-2674
103,nominal,-2350
104,anomaly,-3549
105,nominal,-1816
106,nominal,-2744
107,nominal,-4547
108,nominal,-2992
109,nominal,-1900
110,nominal,-5837
111,nominal,-2261
112,nominal,-2367
113,nominal,-2929
114,nominal,-3358
115,nominal,-1436
116,nominal,-3326
117,anomaly,-2843
118,nominal,-2213
119,nominal,-3528
120,nominal,-2697
121,nominal,-2029
122,nominal,-2884
123,anomaly,-2724
124,anomaly,-3459
125,nominal,-4254
126,nominal,-1586
127,nominal,-4232
128,nominal,-2605
129,nominal,-4420
130,nominal,-3597
131,nominal,-5796
132,nominal,-2251
133,anomaly,-3395
134,nominal,-3314
135,anomaly,-1946
136,nominal,-2245
137,nominal,-1502
138,nominal,-2980
139,anomaly,-3245
140,nominal,-2536
141,nominal,-2697
142,nominal,-4528
143,nominal,-4720
144,nominal,-3032
145,nominal,-2225
146,nominal,-2836
147,nominal,-2982
148,nominal,-3949
149,nominal,-1191
150,anomaly,-1913
151,nominal,-1866
152,nominal,-1585
153,anomaly,-3093
154,nominal,-4084
155,anomaly,-2837
156,anomaly,-8176
157,nominal,-3278
158,nominal,-3974
159,nominal,-1468
160,nominal,-2491
161,nominal,-3060
162,anomaly,-3182
163,nominal,-2320
164,nominal,-1254
165,anomaly,-5536
166,nominal,-2195
167,anomaly,-3695
168,anomaly,-6158
169,nominal,-2604
170,nominal,-2918
171,nominal,-3928
172,nominal,-1553
173,nominal,-2284
174,nominal,-2332
175,nominal,-4061
176,nominal,-1744
177,nominal,-2308
178,nominal,-3163
179,nominal,-2497
180,nominal,-3106
181,nominal,-1322
182,nominal,-3130
183,nominal,-2401
184,nominal,-1613
185,nominal,-2210
186,anomaly,-2531
187,nominal,-2907
188,nominal,-4111
189,nominal,-1987
190,nominal,-2199
191,nominal,-3148
192,nominal,-2111
193,nominal,-2879
194,nominal,-4265
195,nominal,-3908
196,nominal,-2464
197,nominal,-3842
198,anomaly,-3401
199,nominal,-2873
200,nominal,-2534
201,nominal,-3243
202,nominal,-2978
203,nominal,-2909
204,nominal,-2018
205,nominal,-2470
206,nominal,-1838
207,nominal,-2414
208,nominal,-1399
209,nominal,-3707
210,anomaly,-4268
211,nominal,-3022
212,nominal,-1963
213,nominal,-2140
214,nominal,-2887
215,nominal,-4133
216,nominal,-2401
217,nominal,-4262
218,nominal,-3150
219,nominal,-2033
220,nominal,-3193
221,nominal,-1962
222,nominal,-2703
223,nominal,-2859
224,nominal,-2020
225,nominal,-2156
226,nominal,-3233
227,nominal,-2518
228,nominal,-2838
229,nominal,-1925
230,nominal,-1735
231,anomaly,-2327
232,nominal,-2209
233,nominal,-2892
234,nominal,-1631
235,nominal,-3564
236,nominal,-1805
237,nominal,-2178
238,nominal,-2303
239,anomaly,-7063
240,anomaly,-3879
241,nominal,-2006
242,nominal,-1348
243,nominal,-2259
244,nominal,-3951
245,nominal,-2286
246,nominal,-2464
247,nominal,-2405
248,nominal,-2552
249,nominal,-5321
250,nominal,-1616
251,nominal,-4246
252,nominal,-7289
253,nominal,-2659
254,nominal,-3486
255,anomaly,-2373
256,nominal,-2215
257,nominal,-2549
258,nominal,-2133
259,anomaly,-2899
260,nominal,-2471
261,nominal,-3831
262,nominal,-2308
263,nominal,-3594
264,anomaly,-3103
265,anomaly,-7769
266,nominal,-2364
267,nominal,-3303
268,nominal,-2309
269,nominal,-2818
270,nominal,-2157
271,nominal,-2878
272,nominal,-3135
273,nominal,-2228
274,nominal,-1859
275,nominal,-2176
276,nominal,-1688
277,anomaly,-2043
278,nominal,-2310
279,nominal,-4699
280,nominal,-3402
281,nominal,-2779
282,nominal,-2170
283,nominal,-2246
284,nominal,-2568
285,nominal,-5599
286,nominal,-2424
287,nominal,-3033
288,nominal,-2329
289,nominal,-2346
290,nominal,-4672
291,nominal,-2104
292,nominal,-2677
293,nominal,-2354
294,nominal,-2279
295,nominal,-3132
296,nominal,-3466
297,nominal,-1535
298,nominal,-2640
299,nominal,-2969
300,nominal,-3926
301,nominal,-2372
302,nominal,-3180
303,nominal,-3687
304,nominal,-3119
305,nominal,-2117
306,nominal,-6116
307,nominal,-1966
308,nominal,-2258
309,anomaly,-7726
310,anomaly,-3421
311,nominal,-2845
312,nominal,-3625
313,nominal,-2790
314,nominal,-1661
315,nominal,-2253
316,nominal,-2479
317,nominal,-4113
318,anomaly,-2612
319,nominal,-1931
320,anomaly,-4205
321,nominal,-3457
322,anomaly,-3235
323,nominal,-3149
324,nominal,-1849
325,nominal,-4074
326,nominal,-3389
327,nominal,-2322
328,nominal,-3344
329,nominal,-6388
330,nominal,-4452
331,anomaly,-4359
332,anomaly,-3158
333,nominal,-1814
334,nominal,-2263
335,nominal,-2610
336,nominal,-3197
337,nominal,-1491
338,nominal,-2090
339,nominal,-1783
340,nominal,-2385
341,anomaly,-2971
342,nominal,-3179
343,anomaly,-4866
344,nominal,-2518
345,nominal,-4971
346,nominal,-3119
347,nominal,-4153
348,nominal,-1964
