index,label,score
0,nominal,-18780
1,nominal,-17372
2,nominal,-16109
3,nominal,-17419
4,nominal,-21539
5,nominal,-21318
6,nominal,-19565
7,nominal,-22154
8,nominal,-19393
9,nominal,-20796
10,nominal,-21409
11,nominal,-14902
12,nominal,-19350
13,nominal,-20046
14,nominal,-17407
15,nominal,-20380
16,nominal,-18336
17,nominal,-20773
18,nominal,-18914
19,nominal,-15579
20,nominal,-16267
21,nominal,-19021
22,nominal,-20148
23,nominal,-19779
24,nominal,-17796
25,nominal,-17577
26,nominal,-20226
27,nominal,-18083
28,nominal,-20065
29,nominal,-17237
30,nominal,-18522
31,nominal,-21805
32,nominal,-22910
33,nominal,-17956
34,nominal,-17829
35,nominal,-17264
36,nominal,-19666
37,nominal,-17782
38,nominal,-20812
39,nominal,-19086
40,nominal,-18156
41,nominal,-19168
42,nominal,-15334
43,nominal,-20189
44,nominal,-17194
45,nominal,-18229
46,nominal,-19747
47,nominal,-21819
48,nominal,-17403
49,nominal,-16785
50,nominal,-18028
51,nominal,-17039
52,nominal,-13802
53,nominal,-18977
54,anomaly,-19233
55,anomaly,-20538
56,nominal,-17025
57,nominal,-15557
58,anomaly,-19129
59,nominal,-19915
60,nominal,-19799
61,nominal,-16599
62,nominal,-18393
63,nominal,-20614
64,nominal,-17168
65,nominal,-18454
66,nominal,-16222
67,nominal,-17213
68,nominal,-20839
69,nominal,-19475
70,nominal,-18497
71,nominal,-18746
72,nominal,-18959
73,nominal,-17757
74,nominal,-17360
75,anomaly,-21979
76,nominal,-22176
77,nominal,-19146
78,nominal,-19835
79,nominal,-17145
80,nominal,-16933
81,nominal,-19467
82,nominal,-17988
83,nominal,-19016
84,nominal,-19926
85,nominal,-18377
86,nominal,-18794
87,nominal,-15965
88,nominal,-20378
89,nominal,-18840
90,nominal,-17874
91,nominal,-18295
92,nominal,-20524
93,nominal,-18303
94,nominal,-20072
95,nominal,-18033
96,nominal,-19889
97,nominal,-20699
98,nominal,-18348
99,nominal,-19658
100,nominal,-17920
101,anomaly,-22907
102,nominal,-18526
103,nominal,-16155
104,nominal,-22086
105,nominal,-19300
106,nominal,-19919
107,nominal,-18340
108,nominal,-19708
109,nominal,-18535
110,nominal,-18720
111,nominal,-19803
112,nominal,-20707
113,anomaly,-21326
114,anomaly,-19437
115,nominal,-19528
116,nominal,-20809
117,nominal,-20698
118,nominal,-19310
119,nominal,-19376
120,nominal,-18695
121,nominal,-17767
122,nominal,-16425
123,nominal,-19151
124,nominal,-20285
125,nominal,-17780
126,anomaly,-23082
127,nominal,-19936
128,nominal,-19542
129,nominal,-18956
130,nominal,-19638
131,nominal,-18407
132,nominal,-17492
133,nominal,-18930
134,nominal,-16395
135,nominal,-16649
136,nominal,-15301
137,nominal,-22579
138,nominal,-18782
139,nominal,-15774
140,nominal,-20301
141,nominal,-19560
142,nominal,-17426
143,nominal,-19298
144,nominal,-18594
145,nominal,-19963
146,nominal,-20706
147,anomaly,-18198
148,nominal,-21661
149,nominal,-18992
150,nominal,-19160
151,nominal,-20093
152,nominal,-17661
153,nominal,-19857
154,nominal,-20129
155,anomaly,-18798
156,nominal,-18325
157,nominal,-16186
158,nominal,-17994
159,nominal,-19151
160,nominal,-18532
161,nominal,-17527
162,nominal,-20619
163,anomaly,-20909
164,nominal,-19753
165,nominal,-20196
166,nominal,-19923
167,anomaly,-24545
168,nominal,-21953
169,nominal,-20518
170,nominal,-16992
171,nominal,-19085
172,nominal,-17757
173,nominal,-21386
174,anomaly,-17721
175,nominal,-18570
176,nominal,-17794
177,nominal,-18362
178,nominal,-19704
179,nominal,-20155
180,nominal,-24568
181,anomaly,-26439
182,nominal,-17213
183,nominal,-18388
184,nominal,-17784
185,nominal,-18674
186,nominal,-20413
187,anomaly,-17012
188,nominal,-19732
189,nominal,-18494
190,nominal,-18045
191,anomaly,-25175
192,nominal,-20026
193,nominal,-17748
194,nominal,-20633
195,nominal,-20101
196,nominal,-20149
197,nominal,-19484
198,nominal,-16695
199,nominal,-17798
200,nominal,-18281
201,anomaly,-20006
202,nominal,-20202
203,nominal,-17947
204,nominal,-19616
205,nominal,-17292
206,nominal,-17918
207,nominal,-19126
208,nominal,-19426
209,nominal,-18804
210,nominal,-19854
211,nominal,-15126
212,nominal,-18244
213,nominal,-15666
214,nominal,-20361
215,nominal,-21247
216,nominal,-18866
217,nominal,-17401
218,nominal,-15977
219,nominal,-17449
220,nominal,-19780
221,nominal,-18439
222,anomaly,-20409
223,nominal,-18545
224,nominal,-19974
225,nominal,-16730
226,nominal,-17146
227,nominal,-20221
228,nominal,-19210
229,nominal,-18486
230,nominal,-20692
231,nominal,-20790
232,nominal,-21312
233,nominal,-17800
234,nominal,-19539
235,nominal,-16834
236,anomaly,-17415
237,nominal,-18181
238,nominal,-20005
239,nominal,-17444
240,nominal,-18715
241,nominal,-18692
242,anomaly,-27768
243,nominal,-18253
244,nominal,-17492
245,nominal,-19523
246,nominal,-16949
247,nominal,-18613
248,nominal,-15192
249,nominal,-18350
250,nominal,-16501
251,nominal,-18818
252,nominal,-17200
253,nominal,-18433
254,nominal,-19589
255,nominal,-17994
256,nominal,-18230
257,nominal,-19944
258,nominal,-19484
259,nominal,-15601
260,nominal,-18539
261,nominal,-20325
262,nominal,-21049
263,nominal,-17104
264,nominal,-18882
265,nominal,-14643
266,nominal,-17172
267,nominal,-19607
268,nominal,-15660
269,nominal,-17397
270,nominal,-16957
271,nominal,-19257
272,nominal,-20446
273,nominal,-17080
274,nominal,-18881
275,nominal,-15152
276,nominal,-19651
277,nominal,-16653
278,nominal,-21303
279,nominal,-17612
280,nominal,-15990
281,nominal,-19087
282,nominal,-20882
283,nominal,-19135
284,nominal,-17857
285,anomaly,-23308
286,nominal,-21060
287,nominal,-21564
288,nominal,-18234
289,nominal,-17620
290,nominal,-17431
291,nominal,-19455
292,nominal,-19157
293,nominal,-17844
294,nominal,-17942
295,anomaly,-24231
296,nominal,-17546
297,nominal,-18003
298,anomaly,-18324
299,nominal,-18136
300,nominal,-20166
301,nominal,-17615
302,nominal,-18862
303,nominal,-18801
304,nominal,-19895
305,nominal,-17106
306,nominal,-18928
307,nominal,-18242
308,nominal,-18436
309,nominal,-19532
310,nominal,-18839
311,anomaly,-22610
312,nominal,-19930
313,nominal,-19318
314,nominal,-21111
315,nominal,-15767
316,nominal,-16496
317,nominal,-19738
318,nominal,-18877
319,nominal,-17737
320,nominal,-18142
321,nominal,-16208
322,nominal,-18092
323,anomaly,-17354
324,nominal,-18496
325,nominal,-17905
326,nominal,-15494
327,nominal,-19693
328,nominal,-16550
329,nominal,-18804
330,nominal,-18880
331,anomaly,-26578
332,nominal,-19924
333,nominal,-17589
334,nominal,-18426
335,nominal,-17162
336,nominal,-18592
337,nominal,-17104
338,nominal,-15322
339,nominal,-16520
340,nominal,-18044
341,nominal,-17511
342,nominal,-21975
343,nominal,-18992
344,nominal,-17231
345,anomaly,-21580
346,nominal,-18763
347,nominal,-23698
348,nominal,-18686
349,nominal,-18614
350,nominal,-16918
351,nominal,-18581
352,nominal,-19472
353,anomaly,-23270
354,nominal,-17078
355,anomaly,-21167
356,nominal,-16985
357,anomaly,-26057
358,nominal,-17887
359,nominal,-17013
360,nominal,-16326
361,nominal,-21089
