index,label,score
0,nominal,-13822
1,nominal,-19500
2,anomaly,-19150
3,nominal,-15560
4,nominal,-14960
5,nominal,-18428
6,nominal,-17801
7,nominal,-16545
8,nominal,-17404
9,nominal,-20954
10,nominal,-14290
11,nominal,-17432
12,nominal,-18685
13,nominal,-21172
14,nominal,-18618
15,nominal,-16280
16,nominal,-11897
17,nominal,-21181
18,nominal,-14362
19,nominal,-20385
20,nominal,-18663
21,nominal,-16438
22,nominal,-14000
23,nominal,-22762
24,nominal,-15746
25,nominal,-19188
26,nominal,-17286
27,nominal,-19681
28,nominal,-15321
29,nominal,-12681
30,nominal,-14584
31,nominal,-14926
32,nominal,-20500
33,nominal,-18309
34,nominal,-13784
35,nominal,-18022
36,nominal,-17085
37,nominal,-14849
38,anomaly,-20588
39,nominal,-13403
40,nominal,-19290
41,nominal,-17659
42,nominal,-16222
43,nominal,-15172
44,nominal,-15316
45,nominal,-18687
46,nominal,-16135
47,nominal,-19395
48,nominal,-14322
49,nominal,-14749
50,anomaly,-25598
51,nominal,-20171
52,nominal,-15356
53,nominal,-17067
54,nominal,-18849
55,nominal,-14582
56,nominal,-18406
57,nominal,-12880
58,nominal,-19226
59,nominal,-16096
60,nominal,-14852
61,nominal,-21229
62,nominal,-16003
63,anomaly,-21718
64,nominal,-15161
65,nominal,-13166
66,nominal,-20464
67,anomaly,-22381
68,nominal,-12822
69,nominal,-14276
70,nominal,-18533
71,nominal,-17029
72,anomaly,-24078
73,nominal,-13961
74,nominal,-14970
75,nominal,-22366
76,nominal,-17178
77,nominal,-20775
78,nominal,-18429
79,nominal,-16282
80,nominal,-16371
81,nominal,-15087
82,nominal,-16966
83,anomaly,-21209
84,nominal,-19149
85,nominal,-14444
86,nominal,-15330
87,nominal,-17080
88,nominal,-20609
89,anomaly,-16664
90,nominal,-17713
91,nominal,-14841
92,nominal,-15380
93,anomaly,-22236
94,nominal,-14754
95,nominal,-13672
96,nominal,-17502
97,nominal,-14119
98,nominal,-11398
99,nominal,-16825
100,nominal,-19824
101,nominal,-15038
102,nominal,-14394
103,nominal,-14912
104,anomaly,-19111
105,nominal,-13977
106,nominal,-17962
107,nominal,-22405
108,nominal,-18219
109,nominal,-15407
110,nominal,-16970
111,nominal,-13256
112,nominal,-13196
113,nominal,-15117
114,nominal,-14600
115,nominal,-12910
116,nominal,-20743
117,nominal,-14846
118,nominal,-14483
119,nominal,-19719
120,nominal,-15919
121,nominal,-10804
122,nominal,-20443
123,nominal,-15422
124,nominal,-15553
125,nominal,-14672
126,nominal,-11533
127,nominal,-16075
128,nominal,-12557
129,anomaly,-21022
130,nominal,-17957
131,nominal,-13754
132,nominal,-17042
133,nominal,-16147
134,nominal,-14075
135,nominal,-15578
136,nominal,-19632
137,nominal,-13985
138,nominal,-20735
139,nominal,-21747
140,nominal,-14376
141,nominal,-20833
142,nominal,-17461
143,nominal,-15269
144,nominal,-13861
145,nominal,-16890
146,nominal,-12128
147,anomaly,-21042
148,nominal,-16072
149,nominal,-17422
150,nominal,-10627
151,nominal,-13887
152,anomaly,-18699
153,nominal,-14945
154,nominal,-19896
155,nominal,-16915
156,nominal,-17818
157,nominal,-12919
158,nominal,-17933
159,nominal,-21976
160,nominal,-16409
161,nominal,-22132
162,nominal,-17012
163,nominal,-16733
164,anomaly,-22677
165,nominal,-13096
166,nominal,-22647
167,nominal,-16509
168,anomaly,-18609
169,nominal,-20118
170,nominal,-15050
171,nominal,-12452
172,nominal,-15660
173,nominal,-16307
174,nominal,-13322
175,nominal,-17305
176,nominal,-15297
177,nominal,-15718
178,nominal,-16763
179,nominal,-11743
180,nominal,-15766
181,nominal,-14681
182,anomaly,-20229
183,nominal,-14942
184,nominal,-12624
185,nominal,-12587
186,nominal,-17062
187,nominal,-18311
188,nominal,-17815
189,nominal,-16228
