index,label,score
0,nominal,-6574
1,nominal,-10575
2,anomaly,-11429
3,nominal,-7102
4,nominal,-7609
5,nominal,-8889
6,nominal,-6081
7,nominal,-8284
8,nominal,-9053
9,nominal,-10022
10,nominal,-6463
11,nominal,-8019
12,nominal,-10066
13,nominal,-9184
14,nominal,-9391
15,nominal,-7143
16,nominal,-7158
17,nominal,-10329
18,nominal,-8304
19,nominal,-8671
20,nominal,-7865
21,nominal,-7613
22,nominal,-8326
23,nominal,-10892
24,nominal,-7997
25,nominal,-7579
26,nominal,-8244
27,nominal,-10339
28,nominal,-8448
29,nominal,-5066
30,nominal,-6544
31,nominal,-7474
32,nominal,-8898
33,nominal,-8668
34,nominal,-8560
35,nominal,-6014
36,nominal,-8825
37,nominal,-7037
38,anomaly,-11401
39,nominal,-8375
40,nominal,-9520
41,nominal,-10969
42,nominal,-7828
43,nominal,-7374
44,nominal,-8192
45,nominal,-9280
46,nominal,-8638
47,nominal,-10349
48,nominal,-8584
49,nominal,-7240
50,anomaly,-13420
51,nominal,-9084
52,nominal,-6703
53,nominal,-9042
54,nominal,-10300
55,nominal,-6827
56,nominal,-8213
57,nominal,-6675
58,nominal,-9409
59,nominal,-7191
60,nominal,-7776
61,nominal,-10904
62,nominal,-8919
63,anomaly,-12746
64,nominal,-6816
65,nominal,-6214
66,nominal,-7213
67,anomaly,-11459
68,nominal,-5881
69,nominal,-6748
70,nominal,-10036
71,nominal,-9725
72,anomaly,-12743
73,nominal,-6113
74,nominal,-8417
75,nominal,-9437
76,nominal,-7863
77,nominal,-10761
78,nominal,-10114
79,nominal,-6938
80,nominal,-9486
81,nominal,-7030
82,nominal,-8710
83,anomaly,-10540
84,nominal,-9160
85,nominal,-7000
86,nominal,-7558
87,nominal,-10024
88,nominal,-9337
89,anomaly,-9044
90,nominal,-8278
91,nominal,-7699
92,nominal,-7075
93,anomaly,-12951
94,nominal,-6251
95,nominal,-8652
96,nominal,-8213
97,nominal,-6091
98,nominal,-6957
99,nominal,-7906
100,nominal,-12440
101,nominal,-8033
102,nominal,-8296
103,nominal,-8703
104,anomaly,-7783
105,nominal,-6824
106,nominal,-8533
107,nominal,-10452
108,nominal,-8849
109,nominal,-9227
110,nominal,-8730
111,nominal,-6727
112,nominal,-8219
113,nominal,-6986
114,nominal,-7163
115,nominal,-6880
116,nominal,-10311
117,nominal,-8051
118,nominal,-7180
119,nominal,-8125
120,nominal,-7963
121,nominal,-6445
122,nominal,-12133
123,nominal,-8029
124,nominal,-6317
125,nominal,-8688
126,nominal,-7761
127,nominal,-7401
128,nominal,-6488
129,anomaly,-12969
130,nominal,-9135
131,nominal,-6785
132,nominal,-8770
133,nominal,-7525
134,nominal,-6028
135,nominal,-7566
136,nominal,-9474
137,nominal,-6226
138,nominal,-10626
139,nominal,-12562
140,nominal,-6434
141,nominal,-9281
142,nominal,-8078
143,nominal,-8856
144,nominal,-7136
145,nominal,-8023
146,nominal,-6895
147,anomaly,-11907
148,nominal,-8527
149,nominal,-6788
150,nominal,-7784
151,nominal,-6331
152,anomaly,-8897
153,nominal,-8217
154,nominal,-9960
155,nominal,-7936
156,nominal,-7640
157,nominal,-6379
158,nominal,-10788
159,nominal,-11728
160,nominal,-6835
161,nominal,-8865
162,nominal,-8462
163,nominal,-8458
164,anomaly,-9658
165,nominal,-5839
166,nominal,-13006
167,nominal,-7898
168,anomaly,-8127
169,nominal,-11119
170,nominal,-7507
171,nominal,-6595
172,nominal,-6701
173,nominal,-7460
174,nominal,-8058
175,nominal,-9504
176,nominal,-8523
177,nominal,-9575
178,nominal,-7087
179,nominal,-6828
180,nominal,-7721
181,nominal,-8972
182,anomaly,-11409
183,nominal,-9605
184,nominal,-6007
185,nominal,-6480
186,nominal,-7355
187,nominal,-8192
188,nominal,-11102
189,nominal,-8288
190,nominal,-7438
191,nominal,-7602
192,nominal,-5560
193,nominal,-8455
194,nominal,-9110
195,nominal,-8189
196,nominal,-7088
197,anomaly,-10074
198,nominal,-10506
199,nominal,-6537
200,nominal,-7955
201,nominal,-8730
202,nominal,-10871
203,anomaly,-10804
204,nominal,-10573
205,nominal,-9146
206,nominal,-9164
207,nominal,-10334
208,nominal,-10477
209,anomaly,-14065
210,nominal,-8472
211,nominal,-8177
212,anomaly,-12392
213,anomaly,-12150
214,nominal,-8224
215,nominal,-7025
216,nominal,-8044
217,nominal,-7648
218,nominal,-7593
219,nominal,-8721
220,nominal,-7048
221,nominal,-11039
222,nominal,-8316
223,nominal,-8065
224,nominal,-6627
225,nominal,-7542
226,nominal,-7071
227,nominal,-7495
228,nominal,-9741
229,nominal,-8357
230,nominal,-6864
231,nominal,-8672
232,nominal,-8138
233,nominal,-8505
234,nominal,-6005
235,nominal,-7963
236,nominal,-8154
237,nominal,-6929
238,anomaly,-14337
239,nominal,-8693
240,nominal,-9108
241,nominal,-10229
242,anomaly,-9747
243,nominal,-7473
244,nominal,-6368
245,nominal,-7196
246,anomaly,-8705
247,nominal,-7914
248,nominal,-10169
249,nominal,-8365
250,nominal,-7419
251,nominal,-9185
252,nominal,-7372
253,anomaly,-9000
254,nominal,-7090
255,nominal,-11128
256,nominal,-10000
257,nominal,-8465
258,nominal,-7394
259,nominal,-8837
260,nominal,-7578
261,nominal,-7792
262,nominal,-11079
263,nominal,-4774
264,nominal,-8261
265,nominal,-6373
266,nominal,-9696
267,nominal,-8834
268,nominal,-8385
269,anomaly,-11811
270,anomaly,-13834
271,nominal,-10960
272,nominal,-7064
273,nominal,-6214
274,nominal,-8648
275,nominal,-8734
276,nominal,-8036
277,nominal,-7392
278,nominal,-8037
279,nominal,-10685
280,nominal,-9741
281,nominal,-7517
282,nominal,-8922
283,nominal,-8712
284,nominal,-8565
285,nominal,-8571
286,nominal,-9576
287,nominal,-7795
288,nominal,-10121
289,nominal,-8371
290,nominal,-8765
291,nominal,-12509
292,nominal,-7496
293,anomaly,-10101
294,nominal,-5654
295,anomaly,-11128
296,nominal,-7063
297,nominal,-9002
298,nominal,-7444
299,nominal,-8483
300,nominal,-10369
301,nominal,-8245
302,nominal,-11192
303,nominal,-9235
304,nominal,-8113
305,nominal,-8575
306,nominal,-10368
307,nominal,-9153
308,nominal,-6759
309,nominal,-6959
310,nominal,-6288
311,nominal,-8536
312,nominal,-5886
313,anomaly,-11857
314,anomaly,-11341
315,nominal,-7474
316,anomaly,-8038
317,anomaly,-13657
318,nominal,-9330
319,anomaly,-11022
320,nominal,-5888
321,nominal,-9358
322,anomaly,-12055
323,nominal,-6993
324,nominal,-9958
325,nominal,-5671
326,nominal,-8506
327,nominal,-5735
328,nominal,-6646
329,nominal,-8580
330,nominal,-8434
331,nominal,-10438
332,nominal,-8721
333,nominal,-7194
334,nominal,-8815
335,nominal,-9627
336,nominal,-6038
337,nominal,-6592
338,nominal,-7575
339,nominal,-7673
340,nominal,-9795
341,nominal,-6804
342,nominal,-10015
343,nominal,-12268
344,nominal,-8656
345,nominal,-7938
346,nominal,-8469
347,nominal,-6969
348,nominal,-10567
349,nominal,-5715
350,nominal,-9971
351,nominal,-8004
352,nominal,-9769
353,nominal,-10724
354,nominal,-9158
355,nominal,-8083
356,nominal,-7411
357,nominal,-6745
358,anomaly,-12294
359,nominal,-6223
360,nominal,-5262
361,nominal,-9497
362,nominal,-9827
363,nominal,-11092
364,nominal,-6377
365,nominal,-6470
366,nominal,-10594
367,anomaly,-14340
368,nominal,-6669
369,nominal,-6283
370,anomaly,-12366
371,nominal,-8344
372,nominal,-11003
373,nominal,-8644
374,nominal,-8297
375,nominal,-7368
376,nominal,-8258
377,nominal,-11199
378,nominal,-6742
379,nominal,-7871
380,nominal,-7964
381,nominal,-6262
382,nominal,-7490
383,nominal,-8253
384,nominal,-5664
385,nominal,-8811
386,nominal,-7612
387,nominal,-9174
388,nominal,-8136
389,nominal,-8140
390,nominal,-8046
391,nominal,-8419
392,nominal,-7561
393,anomaly,-11451
394,nominal,-9919
395,nominal,-6573
396,nominal,-6337
397,nominal,-8120
398,nominal,-11081
399,nominal,-9495
400,nominal,-8068
401,nominal,-11170
402,nominal,-7445
403,nominal,-7567
404,anomaly,-10758
