index,label,score
0,nominal,-1234
1,nominal,-1537
2,nominal,-1386
3,nominal,-1640
4,nominal,-830
5,nominal,-1276
6,nominal,-472
7,nominal,-1092
8,nominal,-1333
9,nominal,-1338
10,nominal,-1620
11,nominal,-1691
12,nominal,-1563
13,nominal,-1200
14,nominal,-1155
15,nominal,-918
16,nominal,-1286
17,nominal,-1124
18,nominal,-988
19,nominal,-1883
20,nominal,-989
21,nominal,-1821
22,nominal,-1586
23,nominal,-1253
24,nominal,-1377
25,nominal,-1873
26,nominal,-1461
27,nominal,-1014
28,nominal,-1581
29,nominal,-930
30,nominal,-1301
31,nominal,-1281
32,nominal,-1144
33,nominal,-2301
34,nominal,-1671
35,nominal,-1303
36,nominal,-1142
37,nominal,-1461
38,nominal,-963
39,nominal,-1090
40,nominal,-1516
41,nominal,-718
42,nominal,-1579
43,nominal,-1204
44,nominal,-1212
45,nominal,-973
46,nominal,-997
47,nominal,-1039
48,nominal,-1117
49,nominal,-778
50,nominal,-1185
51,nominal,-1445
52,nominal,-1552
53,nominal,-1106
54,nominal,-1005
55,nominal,-1733
56,nominal,-579
57,nominal,-1273
58,nominal,-1459
59,nominal,-1570
60,nominal,-874
61,nominal,-1702
62,nominal,-1413
63,nominal,-1410
64,nominal,-1204
65,nominal,-1010
66,nominal,-1208
67,nominal,-1604
68,nominal,-1095
69,nominal,-2074
70,nominal,-1406
71,nominal,-1308
72,nominal,-813
73,nominal,-1715
74,nominal,-1193
75,nominal,-1292
76,nominal,-1337
77,nominal,-1198
78,nominal,-1172
79,nominal,-1281
80,nominal,-958
81,nominal,-1956
82,nominal,-1785
83,nominal,-1966
84,nominal,-1411
85,nominal,-1568
86,nominal,-1563
87,nominal,-1301
88,nominal,-775
89,nominal,-1854
90,nominal,-1422
91,nominal,-1072
92,nominal,-965
93,nominal,-1331
94,nominal,-1430
95,nominal,-1639
96,nominal,-988
97,nominal,-1623
98,nominal,-1747
99,nominal,-1217
100,nominal,-859
101,nominal,-1356
102,nominal,-1684
103,nominal,-1062
104,nominal,-1153
105,nominal,-1487
106,nominal,-1281
107,nominal,-1600
108,nominal,-1152
109,nominal,-1288
110,nominal,-1839
111,nominal,-1102
112,nominal,-1413
113,nominal,-1462
114,nominal,-1020
115,nominal,-1712
116,nominal,-1444
117,nominal,-1539
118,nominal,-1948
119,nominal,-1627
120,nominal,-1543
121,nominal,-1098
122,nominal,-868
123,nominal,-1047
124,nominal,-1097
125,nominal,-1551
126,nominal,-1658
127,nominal,-1071
128,nominal,-677
129,nominal,-1226
130,nominal,-857
131,nominal,-937
132,nominal,-1253
133,nominal,-1141
134,nominal,-747
135,nominal,-1009
136,nominal,-1146
137,nominal,-750
138,nominal,-1720
139,nominal,-1425
140,nominal,-1825
141,nominal,-1059
142,nominal,-1377
143,nominal,-1647
144,nominal,-1076
145,nominal,-1585
146,nominal,-1026
147,nominal,-1027
148,nominal,-1126
149,nominal,-1477
150,nominal,-1922
151,nominal,-1119
152,nominal,-1370
153,nominal,-1285
154,nominal,-1443
155,nominal,-864
156,nominal,-1353
157,nominal,-1081
158,nominal,-1639
159,nominal,-1749
160,nominal,-1311
161,nominal,-1720
162,nominal,-1586
163,nominal,-744
164,nominal,-1142
165,nominal,-1273
166,nominal,-1769
167,nominal,-1430
168,nominal,-1995
169,nominal,-1589
170,nominal,-1569
171,nominal,-1875
172,nominal,-1761
173,nominal,-1430
174,nominal,-1424
175,nominal,-660
176,nominal,-1192
177,nominal,-1888
178,nominal,-558
179,nominal,-1445
180,nominal,-1195
181,nominal,-1371
182,nominal,-961
183,nominal,-1636
184,nominal,-1087
185,nominal,-1255
186,nominal,-1962
187,nominal,-1775
188,nominal,-1180
189,nominal,-2043
190,nominal,-1426
191,nominal,-1119
192,nominal,-1146
193,nominal,-1185
194,nominal,-1236
195,nominal,-1246
196,nominal,-1361
197,nominal,-1134
198,nominal,-1486
199,nominal,-1247
200,nominal,-1558
201,nominal,-1649
202,nominal,-1412
203,nominal,-1637
204,nominal,-1611
205,nominal,-1534
206,nominal,-1266
207,nominal,-1019
208,nominal,-1142
209,nominal,-966
210,nominal,-1283
211,nominal,-1454
212,nominal,-754
213,nominal,-2083
214,nominal,-1373
215,nominal,-1168
216,nominal,-1267
217,nominal,-904
218,nominal,-1045
219,nominal,-1873
220,nominal,-1257
221,nominal,-796
222,nominal,-1392
223,nominal,-308
224,nominal,-1297
225,nominal,-1642
226,nominal,-1282
227,nominal,-974
228,nominal,-808
229,nominal,-1214
230,nominal,-1308
231,nominal,-1272
232,nominal,-1283
233,nominal,-828
234,nominal,-1439
235,nominal,-1473
236,nominal,-1817
237,nominal,-1560
238,nominal,-738
239,nominal,-1660
240,nominal,-1223
241,nominal,-904
242,nominal,-1199
243,nominal,-1505
244,nominal,-1054
245,nominal,-1274
246,nominal,-1194
247,nominal,-909
248,nominal,-768
249,nominal,-1417
250,nominal,-1336
251,nominal,-1002
252,nominal,-1247
253,nominal,-1797
254,nominal,-1096
255,nominal,-1546
256,nominal,-727
257,nominal,-1048
258,nominal,-1923
259,nominal,-1149
260,nominal,-1641
261,nominal,-1275
262,nominal,-978
263,nominal,-1030
264,nominal,-1088
265,nominal,-1132
266,nominal,-1512
267,nominal,-1224
268,nominal,-826
269,nominal,-1637
270,nominal,-980
271,nominal,-1518
272,nominal,-1807
273,nominal,-921
274,nominal,-1219
275,nominal,-1344
276,nominal,-1548
277,nominal,-1585
278,nominal,-1962
279,nominal,-1546
280,nominal,-1727
281,nominal,-1563
282,nominal,-903
283,nominal,-1615
284,nominal,-1292
285,nominal,-1269
286,nominal,-1353
287,nominal,-1727
288,nominal,-1467
289,nominal,-2011
290,nominal,-1602
291,nominal,-1804
292,nominal,-1465
293,nominal,-1047
294,nominal,-943
295,nominal,-893
296,nominal,-1185
297,nominal,-1888
298,nominal,-1493
299,nominal,-1522
300,nominal,-1065
301,nominal,-1220
302,nominal,-1610
303,nominal,-1132
304,nominal,-2072
305,nominal,-1001
306,nominal,-1150
307,nominal,-1664
308,nominal,-1817
309,nominal,-1358
310,nominal,-1477
311,nominal,-1219
312,nominal,-1470
313,nominal,-1128
314,nominal,-1236
315,nominal,-1330
316,nominal,-1664
317,nominal,-1122
318,nominal,-1148
319,nominal,-1278
320,nominal,-1249
321,nominal,-1426
322,nominal,-1706
323,nominal,-2007
324,nominal,-1319
325,nominal,-920
326,nominal,-1505
327,nominal,-1229
328,nominal,-1153
329,nominal,-2210
330,nominal,-1382
331,nominal,-1056
332,nominal,-1659
333,nominal,-1521
334,nominal,-1412
335,nominal,-1362
336,nominal,-934
337,nominal,-1339
338,nominal,-907
339,nominal,-1683
340,nominal,-1734
341,nominal,-1394
342,nominal,-1076
343,nominal,-1431
344,nominal,-1731
345,nominal,-1373
346,nominal,-1714
347,nominal,-1513
348,nominal,-1879
