index,label,score
0,nominal,-18800
1,nominal,-20675
2,nominal,-14479
3,nominal,-19899
4,nominal,-17645
5,nominal,-19353
6,nominal,-16857
7,nominal,-17060
8,nominal,-18165
9,nominal,-21920
10,nominal,-20379
11,nominal,-16921
12,nominal,-22277
13,nominal,-16483
14,nominal,-16633
15,nominal,-17737
16,nominal,-14851
17,nominal,-16140
18,nominal,-20558
19,nominal,-17960
20,nominal,-16664
21,nominal,-17137
22,nominal,-17634
23,nominal,-21315
24,nominal,-19539
25,nominal,-18195
26,nominal,-21884
27,nominal,-18563
28,nominal,-17947
29,nominal,-15454
30,nominal,-19838
31,nominal,-17515
32,nominal,-23100
33,nominal,-19101
34,nominal,-16899
35,nominal,-17284
36,nominal,-18370
37,nominal,-17680
38,nominal,-18268
39,nominal,-17864
40,nominal,-19994
41,nominal,-18759
42,nominal,-16287
43,nominal,-17386
44,nominal,-17858
45,nominal,-19165
46,nominal,-18654
47,nominal,-20420
48,nominal,-18968
49,nominal,-18171
50,nominal,-19261
51,nominal,-17671
52,nominal,-16527
53,nominal,-19052
54,anomaly,-21169
55,anomaly,-19779
56,nominal,-17930
57,nominal,-16827
58,anomaly,-18424
59,nominal,-17675
60,nominal,-19647
61,nominal,-17889
62,nominal,-18736
63,nominal,-21227
64,nominal,-19035
65,nominal,-19595
66,nominal,-16110
67,nominal,-16201
68,nominal,-19328
69,nominal,-16736
70,nominal,-16131
71,nominal,-19723
72,nominal,-18704
73,nominal,-15516
74,nominal,-19921
75,anomaly,-20564
76,nominal,-19987
77,nominal,-16146
78,nominal,-21291
79,nominal,-17331
80,nominal,-19591
81,nominal,-19144
82,nominal,-18726
83,nominal,-17635
84,nominal,-18893
85,nominal,-19707
86,nominal,-18845
87,nominal,-15330
88,nominal,-21885
89,nominal,-16867
90,nominal,-20313
91,nominal,-18297
92,nominal,-20540
93,nominal,-17324
94,nominal,-18616
95,nominal,-16413
96,nominal,-18678
97,nominal,-19217
98,nominal,-18789
99,nominal,-18424
100,nominal,-17569
101,anomaly,-24928
102,nominal,-18756
103,nominal,-16283
104,nominal,-20449
105,nominal,-21674
106,nominal,-18420
107,nominal,-16339
108,nominal,-17397
109,nominal,-18170
110,nominal,-17171
111,nominal,-19004
112,nominal,-19145
113,anomaly,-16752
114,anomaly,-18700
115,nominal,-18081
116,nominal,-20503
117,nominal,-22496
118,nominal,-19460
119,nominal,-23001
120,nominal,-18008
121,nominal,-21015
122,nominal,-19021
123,nominal,-16951
124,nominal,-18422
125,nominal,-19575
126,anomaly,-24349
127,nominal,-20316
128,nominal,-18389
129,nominal,-18628
130,nominal,-18527
131,nominal,-21347
132,nominal,-15358
133,nominal,-17923
134,nominal,-15645
135,nominal,-15307
136,nominal,-15068
137,nominal,-21131
138,nominal,-18391
139,nominal,-15731
140,nominal,-18181
141,nominal,-18697
142,nominal,-16963
143,nominal,-17897
144,nominal,-18871
145,nominal,-19859
146,nominal,-19001
147,anomaly,-20971
148,nominal,-20689
149,nominal,-17120
150,nominal,-19291
151,nominal,-19021
152,nominal,-18934
153,nominal,-18410
154,nominal,-19345
155,anomaly,-20200
156,nominal,-15102
157,nominal,-15956
158,nominal,-16882
159,nominal,-19613
160,nominal,-18250
161,nominal,-17531
162,nominal,-19584
163,anomaly,-19332
164,nominal,-20488
165,nominal,-18965
166,nominal,-17746
167,anomaly,-24958
168,nominal,-20163
169,nominal,-19535
170,nominal,-18360
171,nominal,-19718
172,nominal,-17357
173,nominal,-19800
174,anomaly,-19550
175,nominal,-16640
