index,label,score
0,anomaly,-12948
1,nominal,-12906
2,nominal,-10348
3,nominal,-13221
4,nominal,-11820
5,nominal,-12108
6,nominal,-11763
7,nominal,-11493
8,anomaly,-13013
9,nominal,-13041
10,nominal,-12367
11,nominal,-11814
12,nominal,-13530
13,nominal,-11676
14,nominal,-15248
15,nominal,-15835
16,nominal,-14237
17,nominal,-13241
18,anomaly,-17951
19,nominal,-11690
20,nominal,-11988
21,nominal,-14344
22,nominal,-12088
23,nominal,-12818
24,nominal,-10643
25,nominal,-12882
26,nominal,-11032
27,nominal,-12060
28,nominal,-12029
29,nominal,-11727
30,nominal,-10551
31,nominal,-13221
32,nominal,-12697
33,nominal,-14910
34,nominal,-10339
35,nominal,-12519
36,nominal,-13818
37,anomaly,-18810
38,nominal,-12969
39,nominal,-13736
40,nominal,-12814
41,nominal,-13797
42,nominal,-13714
43,nominal,-13654
44,nominal,-12903
45,nominal,-12600
46,nominal,-10804
47,nominal,-14334
48,nominal,-12317
49,nominal,-12036
50,nominal,-12663
51,nominal,-12551
52,nominal,-14573
53,nominal,-12571
54,nominal,-12021
55,nominal,-14461
56,nominal,-11364
57,nominal,-11854
58,nominal,-12388
59,nominal,-13168
60,nominal,-13178
61,nominal,-12382
62,nominal,-14561
63,nominal,-11773
64,nominal,-11942
65,nominal,-12254
66,nominal,-14430
67,nominal,-12905
68,anomaly,-15356
69,nominal,-10433
70,nominal,-14065
71,nominal,-15227
72,nominal,-12052
73,nominal,-13411
74,nominal,-11520
75,nominal,-12415
76,nominal,-12635
77,nominal,-11007
78,nominal,-12307
79,anomaly,-16600
80,anomaly,-16304
81,nominal,-11088
82,nominal,-11867
83,nominal,-10960
84,anomaly,-16494
85,nominal,-11734
86,nominal,-13003
87,nominal,-13193
88,nominal,-11472
89,nominal,-12669
90,nominal,-13347
91,nominal,-13862
92,nominal,-11480
93,nominal,-11691
94,anomaly,-16195
95,anomaly,-12653
96,nominal,-11640
97,nominal,-12411
98,nominal,-11913
99,nominal,-13197
100,nominal,-12051
101,nominal,-14248
102,nominal,-15157
103,nominal,-9364
104,nominal,-11836
105,nominal,-14843
106,nominal,-13322
107,nominal,-13155
108,nominal,-14337
109,nominal,-12711
110,nominal,-14644
111,nominal,-12696
112,nominal,-10467
113,nominal,-14155
114,nominal,-13160
115,nominal,-10294
116,nominal,-11883
117,nominal,-10758
118,nominal,-10369
119,nominal,-11378
120,nominal,-12987
121,nominal,-12051
122,nominal,-12033
123,anomaly,-11728
124,nominal,-10822
125,nominal,-11630
126,nominal,-12193
127,anomaly,-14180
128,nominal,-10620
129,nominal,-11141
130,nominal,-13415
131,nominal,-10712
132,nominal,-13490
133,nominal,-12521
134,nominal,-12071
135,nominal,-15084
136,nominal,-12082
137,nominal,-12180
138,nominal,-11919
139,nominal,-12684
140,nominal,-13313
141,nominal,-12939
142,nominal,-15538
143,nominal,-10912
144,anomaly,-17535
145,nominal,-15378
146,anomaly,-14838
147,nominal,-12241
148,nominal,-13840
149,nominal,-13713
150,nominal,-9760
151,nominal,-10834
152,nominal,-14422
153,nominal,-15300
154,nominal,-12634
155,nominal,-14283
156,nominal,-12033
157,anomaly,-12317
158,nominal,-12770
159,nominal,-11760
160,nominal,-12400
161,nominal,-11569
162,nominal,-13795
163,nominal,-13490
164,nominal,-12902
165,anomaly,-10998
166,nominal,-12405
167,nominal,-12608
168,nominal,-12121
169,nominal,-12001
170,anomaly,-13531
171,nominal,-10238
172,nominal,-13118
173,nominal,-15323
174,nominal,-12122
175,nominal,-11436
176,nominal,-14404
177,nominal,-13059
178,nominal,-11729
179,nominal,-12561
180,nominal,-12624
181,nominal,-10528
182,nominal,-11290
183,nominal,-10908
184,anomaly,-15022
185,nominal,-10947
186,nominal,-13056
187,nominal,-11305
188,nominal,-13818
189,anomaly,-15747
190,nominal,-12249
191,nominal,-11810
192,nominal,-11984
193,anomaly,-14298
194,nominal,-11580
195,nominal,-13104
196,nominal,-10799
197,nominal,-12923
198,nominal,-11823
199,nominal,-12556
200,anomaly,-13963
201,nominal,-13286
202,nominal,-12828
203,nominal,-12791
204,nominal,-10559
205,nominal,-12641
206,nominal,-11469
207,nominal,-14055
208,nominal,-11903
209,nominal,-13796
210,anomaly,-16328
211,nominal,-10718
212,nominal,-11085
213,nominal,-11465
214,nominal,-10199
215,nominal,-15158
216,nominal,-12629
217,nominal,-12108
218,nominal,-12635
219,nominal,-11572
220,nominal,-11143
221,nominal,-14018
222,nominal,-12387
223,nominal,-14231
224,nominal,-11760
225,nominal,-11487
226,nominal,-13600
227,anomaly,-15915
228,nominal,-12370
229,nominal,-14021
230,nominal,-14037
231,nominal,-10176
232,nominal,-14935
233,nominal,-11563
234,nominal,-10487
235,nominal,-11240
236,nominal,-13845
237,nominal,-12797
238,nominal,-12153
239,nominal,-11308
240,nominal,-12794
241,nominal,-13016
242,nominal,-12288
243,nominal,-12890
244,nominal,-14443
245,nominal,-12232
246,nominal,-11861
247,nominal,-11557
248,nominal,-12003
249,nominal,-10786
250,nominal,-13540
251,nominal,-11889
252,nominal,-13467
253,nominal,-12173
254,nominal,-15698
255,nominal,-13699
256,nominal,-13278
257,nominal,-12409
258,nominal,-11332
259,nominal,-14367
260,nominal,-12956
261,nominal,-13026
262,nominal,-12053
263,nominal,-12351
264,nominal,-10439
265,nominal,-13380
266,nominal,-12386
267,nominal,-11915
268,nominal,-11337
269,nominal,-11290
270,nominal,-12325
271,nominal,-11691
272,nominal,-12918
273,anomaly,-16513
274,nominal,-13467
275,nominal,-12202
276,anomaly,-14643
277,nominal,-12566
278,anomaly,-13992
279,nominal,-14317
280,nominal,-11517
281,nominal,-11660
282,anomaly,-15217
283,nominal,-11565
284,nominal,-11527
285,nominal,-14374
286,nominal,-12864
287,nominal,-11294
288,nominal,-11636
289,nominal,-13371
290,nominal,-16267
291,nominal,-13169
292,nominal,-13265
293,nominal,-11947
294,nominal,-12283
295,nominal,-11742
296,nominal,-12887
297,nominal,-12054
298,nominal,-11727
299,nominal,-10899
300,nominal,-12072
301,nominal,-12036
302,nominal,-11435
303,nominal,-12639
304,nominal,-14160
305,nominal,-14386
306,nominal,-12274
307,nominal,-15539
308,nominal,-11877
309,nominal,-12318
310,nominal,-11519
311,nominal,-11768
312,nominal,-11563
313,nominal,-14048
314,nominal,-12996
315,nominal,-11568
316,nominal,-11083
317,nominal,-12511
318,nominal,-11880
319,nominal,-12609
320,nominal,-12615
321,nominal,-12155
322,nominal,-14200
323,nominal,-11058
324,nominal,-14293
325,nominal,-11669
326,nominal,-13398
327,nominal,-14460
328,nominal,-12000
329,nominal,-11787
330,nominal,-12007
331,nominal,-12751
332,nominal,-10819
333,anomaly,-13877
334,nominal,-12589
335,anomaly,-14687
336,anomaly,-13523
337,nominal,-11481
338,nominal,-11787
339,nominal,-13375
340,nominal,-14220
341,nominal,-12478
342,nominal,-12492
343,nominal,-10765
344,nominal,-13453
345,nominal,-11653
346,nominal,-11119
347,nominal,-12581
348,nominal,-11288
349,anomaly,-14700
350,nominal,-11280
351,nominal,-13420
352,nominal,-10354
353,nominal,-14073
354,nominal,-12266
355,anomaly,-14226
356,nominal,-15941
357,nominal,-12515
358,nominal,-14639
359,nominal,-12037
360,anomaly,-14844
361,nominal,-12843
362,nominal,-13003
363,nominal,-13227
364,nominal,-12556
365,nominal,-9924
366,nominal,-14051
367,nominal,-11721
368,nominal,-12106
369,nominal,-12463
370,nominal,-12024
371,nominal,-11961
372,nominal,-10865
373,nominal,-12329
374,nominal,-12303
375,nominal,-14534
376,nominal,-13284
377,nominal,-12125
378,nominal,-13290
379,nominal,-11483
380,anomaly,-14878
381,nominal,-10361
382,nominal,-15323
383,nominal,-13110
384,nominal,-9033
385,nominal,-13588
386,nominal,-12897
387,nominal,-11608
388,anomaly,-18276
389,nominal,-12707
390,nominal,-13345
391,nominal,-14154
392,nominal,-10569
393,nominal,-12222
394,nominal,-11968
395,nominal,-12991
396,nominal,-9791
397,nominal,-13075
398,nominal,-11825
399,nominal,-11527
400,nominal,-9827
401,nominal,-12961
402,anomaly,-14545
403,anomaly,-14440
404,nominal,-12723
405,nominal,-12892
406,nominal,-12839
407,nominal,-12530
408,nominal,-11779
409,nominal,-12580
410,nominal,-11951
411,nominal,-12932
412,anomaly,-12919
413,nominal,-12860
414,nominal,-12005
415,nominal,-13221
416,nominal,-12314
417,nominal,-11117
418,nominal,-13800
419,nominal,-12719
420,nominal,-11578
421,nominal,-11996
422,nominal,-11355
423,nominal,-11346
424,anomaly,-12646
425,nominal,-12708
426,nominal,-11382
427,nominal,-9961
428,nominal,-12443
429,nominal,-12580
430,nominal,-11591
431,nominal,-13268
432,nominal,-11446
433,nominal,-13628
434,nominal,-12218
435,nominal,-13046
436,nominal,-15183
437,nominal,-13841
438,nominal,-12728
439,nominal,-12687
440,nominal,-11947
441,anomaly,-14035
442,nominal,-11411
443,nominal,-11701
444,nominal,-12954
445,nominal,-11650
446,nominal,-11758
447,nominal,-15013
448,nominal,-11986
449,nominal,-12621
450,nominal,-12238
451,nominal,-11047
452,nominal,-11678
453,nominal,-11188
454,nominal,-12931
455,nominal,-13234
456,nominal,-12245
457,nominal,-11912
458,nominal,-11174
459,nominal,-11547
460,nominal,-14197
461,nominal,-14318
462,nominal,-12545
463,anomaly,-16383
464,nominal,-13043
465,nominal,-14514
466,nominal,-12214
467,nominal,-13841
468,nominal,-15013
469,nominal,-12516
470,nominal,-11260
471,nominal,-10316
472,nominal,-12379
