index,label,score
0,nominal,-8817
1,nominal,-9719
2,nominal,-9056
3,nominal,-8702
4,nominal,-9486
5,nominal,-8701
6,nominal,-8762
7,nominal,-10043
8,nominal,-8640
9,nominal,-10584
10,nominal,-9683
11,nominal,-8357
12,nominal,-8067
13,nominal,-9659
14,nominal,-9300
15,nominal,-9857
16,nominal,-9388
17,nominal,-9317
18,nominal,-8324
19,nominal,-9581
20,nominal,-7775
21,nominal,-10372
22,nominal,-10225
23,nominal,-10151
24,nominal,-10372
25,nominal,-8196
26,nominal,-9356
27,nominal,-8983
28,nominal,-9260
29,nominal,-10247
30,nominal,-9611
31,nominal,-9529
32,nominal,-10433
33,nominal,-8630
34,nominal,-8617
35,nominal,-9143
36,nominal,-8251
37,nominal,-10150
38,nominal,-10059
39,nominal,-8241
40,nominal,-9122
41,nominal,-10293
42,nominal,-9708
43,nominal,-8932
44,nominal,-9670
45,nominal,-9238
46,nominal,-9518
47,nominal,-7187
48,nominal,-8952
49,nominal,-8123
50,nominal,-8550
51,nominal,-8488
52,nominal,-8586
53,nominal,-8621
54,nominal,-8211
55,nominal,-8768
56,nominal,-9078
57,nominal,-9606
58,nominal,-9105
59,nominal,-10483
60,nominal,-9160
61,nominal,-9814
62,nominal,-10209
63,nominal,-9545
64,nominal,-9166
65,nominal,-9410
66,nominal,-8359
67,nominal,-8984
68,nominal,-8029
69,nominal,-9278
70,nominal,-7340
71,nominal,-8367
72,nominal,-9390
73,nominal,-8596
74,nominal,-9351
75,nominal,-8389
76,nominal,-8503
77,nominal,-8633
78,nominal,-8174
79,nominal,-8612
80,nominal,-9931
81,nominal,-8142
82,nominal,-7919
83,nominal,-8237
84,nominal,-7587
85,nominal,-9523
86,nominal,-9216
87,nominal,-9241
88,nominal,-8567
89,nominal,-9084
90,nominal,-9858
91,nominal,-9502
92,nominal,-9197
93,nominal,-9001
94,nominal,-9537
95,nominal,-8965
96,nominal,-9806
97,nominal,-9446
98,nominal,-8990
99,nominal,-9979
100,nominal,-8458
101,nominal,-9111
102,nominal,-9885
103,nominal,-8601
104,nominal,-8908
105,nominal,-9446
106,nominal,-9581
107,nominal,-9667
108,nominal,-8865
109,nominal,-9086
110,nominal,-9759
111,nominal,-9347
112,nominal,-8370
113,nominal,-9128
114,nominal,-9125
115,nominal,-8466
116,nominal,-8988
117,nominal,-9503
118,nominal,-8742
119,nominal,-9564
120,nominal,-8867
121,nominal,-8877
122,nominal,-8966
123,nominal,-9286
124,nominal,-8676
125,nominal,-8387
126,nominal,-8523
127,nominal,-9231
128,nominal,-9295
129,nominal,-8761
130,nominal,-9052
131,nominal,-9394
132,nominal,-8901
133,nominal,-8276
134,nominal,-9253
135,nominal,-9063
136,nominal,-8219
137,nominal,-8215
138,nominal,-9272
139,nominal,-8208
140,nominal,-8858
141,nominal,-9461
142,nominal,-8720
143,nominal,-8146
144,nominal,-9089
145,nominal,-8068
146,nominal,-8185
147,nominal,-9618
148,nominal,-9873
149,nominal,-7934
150,nominal,-9584
151,nominal,-9698
152,nominal,-9860
153,nominal,-8727
154,nominal,-9156
